row_index,review_text,cleaned_review,sentiment,predicted_sentiment,prediction_confidence,is_correct,issue,matched_rules,audit_note
2432,T k is a great friend to have a family party and a friend who has a,t khong is a great friend to have a family party and a friend who has a,neutral,neutral,0.4931258302036656,True,spam_irrelevant,negative_loi_hong,neutral_but_has_clear_negative_signal
2652,Đúng với mô tả: 7/10 Chất lượng sản phẩm: k ổn lắm Sạc nửa ngày dc 75% pin. Khá to nặng. Hơi tiếc tiền khi mua 0:04,đúng với mô tả 7 10 chất lượng san pham khong ổn lắm sạc nửa ngày duoc 75 pin khá to nặng hơi tiếc tiền khi mua 0 04,negative,negative,0.49338004684478154,True,product_quality,negative_loi_hong,
2351,"Áo sau 2-3 lần mik mặc thì bị thế này, đúng là chấm hỏi, áo thì mặc form ngắn",áo sau 2 3 lần mik mặc thì bị thế này đúng là chấm hỏi áo thì mặc form ngắn,negative,negative,0.49339314621634267,True,product_quality,,
4820,"Đặt chiều 19/2 - ng bán giao hàng cho bên vận chuyển 20/2 - shopee giao hàng ngày 21/2 (thời gian vận chuyển tại địa chỉ nội thành HCM) Đóng gói nguyên vẹn, vị của từng sản phẩm theo hướng hơi ngọt. Ruốc và hành phi giòn, thơm, bể nhiều. Bơ béo, màu nhạt nhạt, hơi ít so với lượng bánh tráng. Bánh tráng dẻo, hơi dày nên cắn dễ ảnh hưởng tới răng, khuyến cáo ng nào răng yếu thì nên ngậm 1 hồi, hẵng nhai.",đặt chiều 19 2 ng bán giao hàng cho bên vận chuyển 20 2 shopee giao hàng ngày 21 2 thời gian vận chuyển tại địa chỉ nội thành hcm đóng gói nguyên vẹn vị của từng san pham theo hướng hơi ngọt ruốc và hành phi giòn thơm bể nhiều bơ béo màu nhạt nhạt hơi ít so với lượng bánh tráng bánh tráng dẻo hơi dày nên cắn dễ ảnh hưởng tới răng khuyến cáo ng nào răng yếu thì nên ngậm 1 hồi hẵng nhai,positive,positive,0.49409584955882685,True,product_attribute,negative_loi_hong,
4097,"giao hàng ổn, đóng gói ổn, mình thấy mng khen tốt lắm, xài mới 1 tuần mà sáng hẳn lên, riêng mình thì không, nó thâm và sạm thêm nhe, mà mình lỡ mua thêm 1 tuýp rồi, không biết phải làm sao nữa, cơ địa mình không bị thâm nma xài xong bị thâm thêm ă, hình ảnh và video chỉ mang tính chất nhận xu",giao hàng ổn đóng gói ổn mình thấy moi nguoi khen tốt lắm xài mới 1 tuần mà sáng hẳn lên riêng mình thì khong nó thâm và sạm thêm nhe mà mình lỡ mua thêm 1 tuýp rồi khong biết phải làm sao nữa cơ địa mình khong bị thâm nma xài xong bị thâm thêm ă hình ảnh và video chỉ mang tính chất nhận xu,negative,neutral,0.4951709722091598,False,product_quality,negative_loi_hong,
662,Độ mạnh: trung bình thôi vì có 2 nấc. Nấc 2 mát nhưng nấc 1 quá nhẹ. Chỉ dùng nấc 2 pin nhanh hết lắm Thời lượng pin: pin đặt loại 20 cell 1 cục nhưng shop gửi 2 cục 10 cell Chất liệu: tạm ổn. Bulong cố định thân quạt vao đế bị rời nhưng xoáy lại được. So với tầm giá có quạt rẻ hơn nhưng tốt hơn sp này. Do lỡ việc không kịp trả hàng trong thgian nên dùng tạm phải sạc 2 lần pin 10 cell 0:12 0:18,độ mạnh trung bình thôi vì có 2 nấc nấc 2 mát nhưng nấc 1 quá nhẹ chỉ dùng nấc 2 pin nhanh hết lắm thời lượng pin pin đặt loại 20 cell 1 cục nhưng shop gửi 2 cục 10 cell chất liệu tạm ổn bulong cố định thân quạt vao đế bị rời nhưng xoáy lại duoc so với tầm giá có quạt rẻ hơn nhưng tốt hơn san pham này do lỡ việc khong kịp trả hàng trong thgian nên dùng tạm phải sạc 2 lần pin 10 cell 0 12 0 18,negative,neutral,0.49557787226505,False,product_quality,negative_loi_hong,
4328,Hàng cận date,hàng cận date,neutral,neutral,0.49573503656790463,True,product_attribute,,
1929,"Áo đẹp . Đường may chắc ko có chỉ thừa, vải ko dày ko mỏng mặc mắc , chất vải mền nên mặc vào hoi rũ, nhưng với mức quá này thì quá oke cho 1 con áo Nhưng mà shop giao sai mẫu cho mình huhuu 0:06",áo đẹp đường may chắc khong có chỉ thừa vải khong dày khong mỏng mặc mắc chất vải mền nên mặc vào hoi rũ nhưng với mức quá này thì quá oke cho 1 con áo nhưng mà shop giao sai mẫu cho mình huhuu 0 06,negative,negative,0.496371302157612,True,product_attribute,negative_sai_khac;negative_loi_hong,
2272,Mình có hỏi shop để tư vấn size mà về mặc bị rộng mặc như babytee mà vải mỏng nên form áo rất xấu,mình có hỏi shop để tư vấn size mà về mặc bị rộng mặc như babytee mà vải mỏng nên form áo rất xấu,negative,negative,0.49723905736419355,True,product_quality,,
4914,Quá nhỏ không biết phải đeo như thế nào luôn,quá nhỏ khong biết phải đeo như thế nào luôn,neutral,neutral,0.4973117813553321,True,product_attribute,negative_loi_hong,neutral_but_has_clear_negative_signal
2195,áo ok nma vải mỏng thiệt tình là vải shop này k ưng nha mua 2 cái k ưng hết cả 2,áo ok nma vải mỏng thiệt tình là vải shop này khong ưng nha mua 2 cái khong ưng hết cả 2,negative,negative,0.4976256736377443,True,product_quality,negative_loi_hong,
2154,"Màu sắc: ok Đúng với mô tả: ok Chất liệu: ok chất lượng k đổng đêfu, cùng 1 size mà màu đỏ ngắn rõ so với màu xanh. T thì thích mặc dài nên k thich lắm",màu sắc ok đúng với mô tả ok chất liệu ok chất lượng khong đổng đêfu cùng 1 size mà màu đỏ ngắn rõ so với màu xanh t thì thích mặc dài nên khong thich lắm,negative,positive,0.4991494350598906,False,product_attribute,negative_loi_hong,
2492,chât lượng kem . Moi mua dc 2 tuan đã hỏng rồi 0:11 1 jx12fsp6q2,chât lượng kem moi mua duoc 2 tuan đã hỏng rồi 0 11 1 jx12fsp6q2,negative,negative,0.4992923021224568,True,product_quality,,
4926,"Hương vị: ngon Bao bì/Mẫu mã: ổn Mình thấy muối béo chỉ có nửa hủ, tép ruốc thì kh đầy lắm, mà bánh tráng ăn cx ổn",hương vị ngon bao bì mẫu mã ổn mình thấy muối béo chỉ có nửa hủ tép ruốc thì khong đầy lắm mà bánh tráng ăn cx ổn,negative,negative,0.49977246713502993,True,product_attribute,negative_loi_hong,
3403,"Công dụng: son moi Độ bền màu: k quá lâu Màu 21 pha giữa chút hồng và đỏ nhưng nghiêng về đỏ nhiều hơn nhe, khá hợp da ngăm nhma k nên đánh full lòng môi, quên mất là mùi siêu thơmmmm nheeee 0:06",công dụng son moi độ bền màu khong quá lâu màu 21 pha giữa chút hồng và đỏ nhưng nghiêng về đỏ nhiều hơn nhe khá hợp da ngăm nhma khong nên đánh full lòng môi quên mất là mùi siêu thơmmmm nheeee 0 06,negative,negative,0.4998998646219157,True,no_issue,negative_loi_hong,
2203,Chất liệu: vair Màu sắc: đỏ mận Áo nhiều chỉ thừa Vải cũng mỏng mỏng Giá tiền … Nói chung độ hoàn thiện chưa tốt lắm,chất liệu vair màu sắc đỏ mận áo nhiều chỉ thừa vải cũng mỏng mỏng giá tiền nói chung độ hoàn thiện chua tốt lắm,negative,neutral,0.5002949179069819,False,product_quality,negative_loi_hong,
4087,"Công dụng: tri tham dau goi khuy tay Dành cho da: kbt Mùi hương: thơm bết, dính, khó tán, có nâng tone, ch dùng lâu kbt có trị đc thâm kh nhm k mua lại lần 2",công dụng tri tham dau goi khuy tay dành cho da kbt mùi hương thơm bết dính khó tán có nâng tone ch dùng lâu kbt có trị duoc thâm khong nhm khong mua lại lần 2,negative,negative,0.5013852524626422,True,product_quality,negative_loi_hong,
3927,Lợi ích: chưa trải nghiệm nên chưa bik Hương thơm: Thơm nhẹ không mùi quá Đóng gói kĩ giao hàng nhanh sản phẩm ổn không hay cơ làm sáng da không thì phải tria nghiệm ms biết nếu sáng thì ủng hộ tiếp 0:22,lợi ích chua trải nghiệm nên chua bik hương thơm thơm nhẹ khong mùi quá đóng gói kĩ giao hàng nhanh san pham ổn khong hay cơ làm sáng da khong thì phải tria nghiệm ms biết nếu sáng thì ủng hộ tiếp 0 22,negative,positive,0.503352765512168,False,no_issue,negative_loi_hong,
5360,"Giao hàng nhanh, sp bị vết méo phần ghế ngồi, không được cứng cáp nhưng thôi giá 580k thì sử dụng tạm vì lười trả hàng 0:12",giao hàng nhanh san pham bị vết méo phần ghế ngồi khong duoc cứng cáp nhưng thôi giá 580k thì sử dụng tạm vì lười trả hàng 0 12,negative,neutral,0.5033844797199676,False,product_quality,negative_loi_hong,
1288,"Chuẩn bị hàng nhanh, móc nhựa dáng tường mỏng manh không biết có chịu được lực 10kg như giới thiệu. 0:42",chuẩn bị hàng nhanh móc nhựa dáng tường mỏng manh khong biết có chịu duoc lực 10kg như giới thiệu 0 42,negative,negative,0.5034527075310986,True,product_quality,negative_loi_hong,
4999,"Bánh tráng quá cứng ạ, lọ hành phi thì quá cay, bơ oke nhất mà vẫn có vị mặn 0:17 1 nguyenbaongoc25_09",bánh tráng quá cứng ạ lọ hành phi thì quá cay bơ oke nhất mà vẫn có vị mặn 0 17 1 nguyenbaongoc25 09,negative,negative,0.5036663617069204,True,product_quality,,
4921,"Bao bì/Mẫu mã: Bao bì đẹp, chỉnh chu Sản phẩm như hình ảnh minh hoạ, đóng gói sản phẩm chắc chắn, chất lượng sản hơi kém. Tớ mua lần thứ 2, lần đầu sản phẩm rất tốt tuy nhiên lần 2 này ruốc sạn nhiều, hành phi nhiều tép ít hơi thất vọng nhưng thiết kế thuận tiện, dễ bảo quản. 0:21",bao bì mẫu mã bao bì đẹp chỉnh chu san pham như hình ảnh minh hoạ đóng gói san pham chắc chắn chất lượng sản hơi kém tớ mua lần thứ 2 lần đầu san pham rất tốt tuy nhiên lần 2 này ruốc sạn nhiều hành phi nhiều tép ít hơi thất vọng nhưng thiết kế thuận tiện dễ bảo quản 0 21,negative,negative,0.5040567386793451,True,product_quality,negative_loi_hong,
2421,Đúng với mô tả: giao hàng sai kích thước hazzz 1 namvo205,đúng với mô tả giao hàng sai kích thước hazzz 1 namvo205,negative,negative,0.5044772916891831,True,product_attribute,negative_loi_hong,
4228,"Nhỏ xíu xìu xiu Bông tròn đầu chui rất là nhỏ luôn, dễ tuột Bông đá 2mm thì chui to hơn, đeo chắc Giao hàng nhanh 0:07",nhỏ xíu xìu xiu bông tròn đầu chui rất là nhỏ luôn dễ tuột bông đá 2mm thì chui to hơn đeo chắc giao hàng nhanh 0 07,negative,negative,0.505119112854596,True,product_attribute,negative_loi_hong,
959,"Vải nồi tưởng là cục tạ, ai ngờ đâu chỉ là cái vỏ, h bt bỏ gì vào để đc 2kg đây? Nắp tạ thì lỏng",vải nồi tưởng là cục tạ ai ngờ đâu chỉ là cái vỏ h binh thuong bỏ gì vào để duoc 2kg đây nắp tạ thì lỏng,negative,negative,0.5062064512322653,True,product_attribute,neutral_tam_binh_thuong;negative_loi_hong,negative_may_be_mild_or_neutral
5263,"Xe đạp trẻ em 2-7 tuổi Youmiđược thiết kế kiểu dáng mạnh mẽ nhưng nhỏ gọn, thích hợp cho bé dưới 45 kí, xe hoạt động tốt nhất với bé 15-20 kg, hoặc từ 2 đến 6 tuổi tùy số inch, chế độ tự lái bằng bàn đạp, giúp bé năng động hơn chơi vui hơn 2 p*****3",xe đạp trẻ em 2 7 tuổi youmiđược thiết kế kiểu dáng mạnh mẽ nhưng nhỏ gọn thích hợp cho bé dưới 45 kí xe hoạt động tốt nhất với bé 15 20 kg hoặc từ 2 đến 6 tuổi tùy số inch chế độ tự lái bằng bàn đạp giúp bé năng động hơn chơi vui hơn 2 p 3,positive,positive,0.5062177075659662,True,no_issue,,
3503,Gói hàng rất cẩn thận. Giao hảng cũng nhanh nữa. Sẽ quay lại mua màu khác 0:05,gói hàng rất cẩn thận giao hảng cũng nhanh nữa sẽ quay lại mua màu khác 0 05,positive,neutral,0.5071452061121787,False,no_issue,,
3644,"Mùi hương: thơm dịu Dành cho da: Mọi loại Công dụng: giảm thâm Ê nên mua nha mí bà, mùi thơm dịu, bôi lên da có cảm giác mát mát á, cái vỏ cũng xinh nữa, mới mua lần đầu nên cux chưa biết dùng có hiệu quả ko mà thấy bảo có nhiều người tin dùng lắm 0:11",mùi hương thơm dịu dành cho da mọi loại công dụng giảm thâm ê nên mua nha mí bà mùi thơm dịu bôi lên da có cảm giác mát mát á cái vỏ cũng xinh nữa mới mua lần đầu nên cux chua biết dùng có hiệu quả khong mà thấy bảo có nhiều người tin dùng lắm 0 11,neutral,positive,0.5074949923192924,False,no_issue,negative_loi_hong,neutral_but_has_clear_negative_signal
1622,dễ rách nhưng dùng tạm ổn,dễ rách nhưng dùng tạm ổn,negative,negative,0.5080042092989473,True,product_quality,,
720,Chất lượng sản phẩm: ồn và kêu như máy cày,chất lượng san pham ồn và kêu như máy cày,negative,negative,0.5085742296074148,True,product_quality,,
3861,tone lạnh có che khuyết điểm trước tô nhưng nó lạ lắm 🥹,tone lạnh có che khuyết điểm trước tô nhưng nó lạ lắm,neutral,negative,0.5098642226240749,False,no_issue,negative_loi_hong,neutral_but_has_clear_negative_signal
2088,"Chất liệu: thun mát Đúng với mô tả: đúng Màu sắc: xám tiêu Áo ôm đẹp, mặc mát ko khó chịu co giãn tốt",chất liệu thun mát đúng với mô tả đúng màu sắc xám tiêu áo ôm đẹp mặc mát khong khó chịu co giãn tốt,positive,positive,0.510372350568997,True,no_issue,negative_loi_hong,
2925,Kính cường lực giao nhanh đóng gói kỹ nhưng khi làm rớt 1 lần thì bể nát 0:06,kính cường lực giao nhanh đóng gói kỹ nhưng khi làm rớt 1 lần thì bể nát 0 06,negative,negative,0.5114848594184447,True,product_quality,,
3661,"Mùi hương: khá thơm dịu nha Dành cho da: da khô dầu nhạc cảm đều dùng đc thì phải Công dụng: hỗ trợ giảm thâm cấc phần như nách đầu gối khuỷu tay những vùng thâm sạm với các thành phần lành tính và tự nhiên như Niacinamide và chiết xuất dâu tằm để giúp làm sáng, làm mịn da và ngăn mùi. chưa sử dụng nhưng thấy akelo nha nhỏ xinh lắm mn mình tg cx phải to lắm mà hàng về nhỏ nhỏ dễ thương 0:06",mùi hương khá thơm dịu nha dành cho da da khô dầu nhạc cảm đều dùng duoc thì phải công dụng hỗ trợ giảm thâm cấc phần như nách đầu gối khuỷu tay những vùng thâm sạm với các thành phần lành tính và tự nhiên như niacinamide và chiết xuất dâu tằm để giúp làm sáng làm mịn da và ngăn mùi chua sử dụng nhưng thấy akelo nha nhỏ xinh lắm moi nguoi mình tg cx phải to lắm mà hàng về nhỏ nhỏ dễ thương 0 06,neutral,neutral,0.5116549193060007,True,no_issue,negative_loi_hong,neutral_but_has_clear_negative_signal
3678,"Bao bì: . Mẹo: . Hiệu ứng làm đẹp: . Chắc là màu này không hợp da ngăm. Mình đánh lên trông không khác gì màu môi khử thâm mình vừa làm chục hôm. Nếu đánh đi học thì ok, nó ra màu tự nhiên như môi thật, còn đi chơi hay chụp ảnh thì trông nhạt nhòa lắm 0:05",bao bì mẹo hiệu ứng làm đẹp chắc là màu này khong hợp da ngăm mình đánh lên trông khong khác gì màu môi khử thâm mình vừa làm chục hôm nếu đánh đi học thì ok nó ra màu tự nhiên như môi thật còn đi chơi hay chụp ảnh thì trông nhạt nhòa lắm 0 05,negative,positive,0.5118667590059416,False,product_attribute,negative_loi_hong,
2100,"shop giao hàng nhanh, mình nhắn tin shop đổi size L shop ok rồi lại gửi size M, chỉ thừa nhiều ạ 0:04",shop giao hàng nhanh mình nhắn tin shop đổi size l shop ok rồi lại gửi size m chỉ thừa nhiều ạ 0 04,negative,neutral,0.5140556347045836,False,product_attribute,,
2024,"Đúng với mô tả: hơi đúng Màu sắc: đen với trắng Áo đẹp, nma mong hãng làm áo dãn hơn, mặc hơi chật xíu 2 a*****e",đúng với mô tả hơi đúng màu sắc đen với trắng áo đẹp nma mong hãng làm áo dãn hơn mặc hơi chật xíu 2 a e,neutral,neutral,0.5141581950254431,True,product_attribute,,
2038,Đúng với mô tả lúc nhận thấy ưng lắm sờ vải rất thích nhưng khi mặc thử thì thấy áo co giãn k tốt mặc vào thì ôm khít body nhưng mặc vào cởi ra hơi chật vật vì áo k co giãn á À nếu mặc áo lót màu thì có bị lộ nhe ảnh kia tui mặc áo màu be mà vẫn bị lộ áo lót lun mà,đúng với mô tả lúc nhận thấy ưng lắm sờ vải rất thích nhưng khi mặc thử thì thấy áo co giãn khong tốt mặc vào thì ôm khít body nhưng mặc vào cởi ra hơi chật vật vì áo khong co giãn á à nếu mặc áo lót màu thì có bị lộ nhe ảnh kia tui mặc áo màu be mà vẫn bị lộ áo lót lun mà,negative,negative,0.5151091870866079,True,product_attribute,negative_loi_hong,
4758,"Đã trải nghiệm nhiều lần bên sàn khác, nay mới mua bên này. Bánh siêu gạo thì ngon mềm dẻo dễ xé, nhưng bịch siêu mì thì bị gấp hết góc lại, bánh mỏng rất khó xé. Mình xé toàn bị rách dù đã rất nhẹ nhàng. Còn lại đều ok, ruốc hành phi thơm không bị dầu, muối béo thiên chua, bơ thơm béo. 0:04",đã trải nghiệm nhiều lần bên sàn khác nay mới mua bên này bánh siêu gạo thì ngon mềm dẻo dễ xé nhưng bịch siêu mì thì bị gấp hết góc lại bánh mỏng rất khó xé mình xé toàn bị rách dù đã rất nhẹ nhàng còn lại đều ok ruốc hành phi thơm khong bị dầu muối béo thiên chua bơ thơm béo 0 04,positive,negative,0.5167629265025113,False,product_quality,negative_loi_hong,
4380,Chất liệu: bạc Đúng với mô tả: đúng mô tả Hơi nhỏ đeo đc 1 tối rơi mất,chất liệu bạc đúng với mô tả đúng mô tả hơi nhỏ đeo duoc 1 tối rơi mất,negative,neutral,0.517308313986705,False,product_attribute,,
921,"Áo chật bé , kp bé bầu ngực mà bé ngắn dây cài , k cài được . Không ưng cho lăm 0:06",áo chật bé kp bé bầu ngực mà bé ngắn dây cài khong cài duoc khong ưng cho lăm 0 06,negative,negative,0.5176643580884346,True,product_attribute,negative_loi_hong,
5057,"Hương vị: Ổn Bao bì/Mẫu mã: Đẹp Topping, đóng gói thì khá ổn nhưng phần bánh tráng rất khó để tách nguyên vẹn, 1 set thế mà mình tách được 3 cái nguyên thôi. Ko phải mình gà đâu nhe, trước có mua shop khác rồi tách rất mượt.",hương vị ổn bao bì mẫu mã đẹp topping đóng gói thì khá ổn nhưng phần bánh tráng rất khó để tách nguyên vẹn 1 set thế mà mình tách duoc 3 cái nguyên thôi khong phải mình gà đâu nhe trước có mua shop khác rồi tách rất mượt,neutral,neutral,0.5178640849507314,True,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
1265,"Móc có keo dán rất chắc chắn, móc đẹp k bị dính keo dư như của những shop khác. Dán lên tủ hay gạch đều dính rất chắc",móc có keo dán rất chắc chắn móc đẹp khong bị dính keo dư như của những shop khác dán lên tủ hay gạch đều dính rất chắc,positive,positive,0.5188124841473797,True,no_issue,negative_loi_hong,
1311,Móc này dán tương đối chắc và rẽ tiền hơn những loai móc bẹ nhựa giá cao hơn và dễ rớt hon nen mua dành nhiều sài dần 0:05,móc này dán tương đối chắc và rẽ tiền hơn những loai móc bẹ nhựa giá cao hơn và dễ rớt hon nen mua dành nhiều sài dần 0 05,positive,positive,0.5192472658657271,True,no_issue,positive_strong,
3538,Giao hàng nhanh chóng sản phẩm ổn nhanh hdhdbx xhsnanajdbsjkskd 0:04,giao hàng nhanh chóng san pham ổn nhanh hdhdbx xhsnanajdbsjkskd 0 04,positive,positive,0.5193825934016217,True,no_issue,,
4702,Màu sắc: boong tai sáng mà quá nhỏ. Ai bấm lỗ to là rớt liền. T mang được 1 ngayd rớt mat r,màu sắc boong tai sáng mà quá nhỏ ai bấm lỗ to là rớt liền t mang duoc 1 ngayd rớt mat r,negative,negative,0.5213893198825467,True,product_attribute,,
3483,"son màu đẹp ,nhưng rất dễ vỡ ,vừa mua về dùng dc 1 lần quơ tay rớt 1 cái đã vỡ rồi mng dùng cẩn thận nha🥹 0:04",son màu đẹp nhưng rất dễ vỡ vừa mua về dùng duoc 1 lần quơ tay rớt 1 cái đã vỡ rồi moi nguoi dùng cẩn thận nha 0 04,negative,negative,0.5215442743255565,True,product_quality,,
1000,Chất lượng sản phẩm: tuyệt vời Đúng với mô tả: ko đúng với hình ảnh bóng không đúng với hình ảnh,chất lượng san pham tuyệt vời đúng với mô tả khong đúng với hình ảnh bóng khong đúng với hình ảnh,negative,negative,0.5216746046737161,True,product_attribute,negative_loi_hong,
3116,Hàng dùng rồi mà lại đưa cho khách là sao vậy mấy má ??????????,hàng dùng rồi mà lại đưa cho khách là sao vậy mấy má,negative,neutral,0.5218576610559164,False,product_quality,,
5364,Độ tuổi sử dụng: 4 tuổi Bao bì/Mẫu mã: màu đỏ Chất lượng sản phẩm: khá tốt Hàng cũng tốt nhm có nhiều chỗ bị rỉ sét và bị méo mó nữa,độ tuổi sử dụng 4 tuổi bao bì mẫu mã màu đỏ chất lượng san pham khá tốt hàng cũng tốt nhm có nhiều chỗ bị rỉ sét và bị méo mó nữa,neutral,positive,0.5225821253211859,False,product_quality,,
312,"Giao nhanh, săn được với giá 18k nhưng mà nghe được thời gian đầu rất ok còn thời gian sau kết nối không vào, chỉ nghe được 1 bên rất chán 0:08",giao nhanh săn duoc với giá 18k nhưng mà nghe duoc thời gian đầu rất ok còn thời gian sau kết nối khong vào chỉ nghe duoc 1 bên rất chán 0 08,negative,neutral,0.523075909786629,False,product_quality,negative_loi_hong,
4751,"Hương vị: khá ổn, không bị mặn như mn nói Bao bì/Mẫu mã: đúng như hình bơ béo. tuy nhiên, giao hàng hơi lâu một chút 0:46",hương vị khá ổn khong bị mặn như moi nguoi nói bao bì mẫu mã đúng như hình bơ béo tuy nhiên giao hàng hơi lâu một chút 0 46,neutral,positive,0.5244908693035925,False,shipping_delivery,negative_loi_hong,neutral_but_has_clear_negative_signal
1895,"Vải áo ok với giá này thì hong đòi hòi gì thêm nma huhu shop giao nhầm áo cho mình,mà thôi hong sao hoan hỉ mong shop khắc phục để tránh nhầm lẫn ạ🤍 0:09",vải áo ok với giá này thì khong đòi hòi gì thêm nma huhu shop giao nhầm áo cho mình mà thôi khong sao hoan hỉ mong shop khắc phục để tránh nhầm lẫn ạ 0 09,negative,neutral,0.5248592789330598,False,wrong_missing_item,negative_loi_hong,
4399,"Đẹp, vừa đó, cũng chói sáng nhưng mà đeo xong cái nổi mụn tai nha, không sạch lắm",đẹp vừa đó cũng chói sáng nhưng mà đeo xong cái nổi mụn tai nha khong sạch lắm,negative,negative,0.525002984776136,True,product_quality,negative_loi_hong,
3515,"Độ bền màu: kém Công dụng: làm đẹp Shop đóng gói cẩn thận, son cầm nặng tay. Thấy các bạn khen quá trời mua về dùng thử. Đánh ra tay thấy màu cũng được đến lúc tô lên môi thì xấu thôi rồi. Chắc tại màu môi mình không hợp. Hoặc là make up thì khả năng sẽ ok hơn. Bị bóng, lau phát trôi luôn. Ai có nhu cầu mình pass lại nhé. Mình dùng không hợp.",độ bền màu kém công dụng làm đẹp shop đóng gói cẩn thận son cầm nặng tay thấy các bạn khen quá trời mua về dùng thử đánh ra tay thấy màu cũng duoc đến lúc tô lên môi thì xấu thôi rồi chắc tại màu môi mình khong hợp hoặc là make up thì khả năng sẽ ok hơn bị bóng lau phát trôi luôn ai có nhu cầu mình pass lại nhé mình dùng khong hợp,negative,negative,0.5267971425961571,True,product_attribute,negative_loi_hong,
653,Nhận được thẻ 32g thay vì 64g,nhận duoc thẻ 32g thay vì 64g,negative,negative,0.5282485304793305,True,wrong_missing_item,,
2415,Màu sắc: dép đẹp Đúng với mô tả: đúng với mô tả Chất liệu: tốt Anh ship thái độ nói chuyện với khách hàng quá cọc cằn thái độ với khách hàng đánh giá 1 sao,màu sắc dép đẹp đúng với mô tả đúng với mô tả chất liệu tốt anh ship thái độ nói chuyện với khách hàng quá cọc cằn thái độ với khách hàng đánh giá 1 sao,negative,positive,0.5286032679368031,False,shipping_delivery,negative_loi_hong,
3070,Chất lượng sản phẩm: vẫn dính bụi Đúng với mô tả: hộp bọc cẩn thận. Chu đáo Về dán màn hình bị mờ. Độ phân giải ko được sắc nét. Nhìn 1 lúc vào màn thấy mỏi mắt. Có chống nhìn trộm. Trải nghiệm k quá 30p phải bóc. Cân nhắc khi mua,chất lượng san pham vẫn dính bụi đúng với mô tả hộp bọc cẩn thận chu đáo về dán màn hình bị mờ độ phân giải khong duoc sắc nét nhìn 1 lúc vào màn thấy mỏi mắt có chống nhìn trộm trải nghiệm khong quá 30p phải bóc cân nhắc khi mua,negative,negative,0.528817663779644,True,product_quality,negative_loi_hong,
1351,Kg biết là date này là ngày sản xuất hay ngày hết hạn nữa. Mong shop trả lời giúp mình nhé. Tạm thời cho 4 sao khi nào nhận đc câu trả lời mình sẽ sửa đánh giá 0:08,kg biết là date này là ngày sản xuất hay ngày hết hạn nữa mong shop trả lời giúp mình nhé tạm thời cho 4 sao khi nào nhận duoc câu trả lời mình sẽ sửa đánh giá 0 08,negative,negative,0.5293606367428284,True,product_attribute,,
3549,"Bao bì: đẹp Mẹo: không Kinh nghiệm sử dụng: không 💜 CHỐNG NẮNG NÂNG TÔNG 10H – TONE UP UV SIÊU DỊU, SIÊU BỀN 🛒 Giá ưu đãi chỉ 156K 👉: http://bit.ly/3ISU0Iu 🎁 Mua 2 giảm thêm 10K – Tặng túi nơ pastel Sunplay 2025 (giao màu ngẫu nhiên) ✨ Combo Essence & Milk mới – chống nắng khoa học, bảo vệ suốt ngày dài: ✅ SPF50+ PA++++ – Chống nắng 10 giờ, chống trôi đến 80 phút trong nước & mồ hôi ✅ Tăng 14.3% độ ẩm sau 12h – Không lo khô da dưới nắng ✅ Hiệu chỉnh tông da tức thì, che nhẹ khuyết điểm ✅ Kết cấu nhẹ như sương – thấm nhanh, không bết rít 💡 Phù hợp cho da dầu, da hỗn hợp – kể cả da nhạy cảm 💎 Chính hãng từ Rohto – 25 năm bảo vệ làn da Việt ⏰ Deal cực xịn – MUA NGAY để da sáng khỏe, túi xinh về tay!",bao bì đẹp mẹo khong kinh nghiệm sử dụng khong chống nắng nâng tông 10h tone up uv siêu dịu siêu bền giá ưu đãi chỉ 156k mua 2 giảm thêm 10k tặng túi nơ pastel sunplay 2025 giao màu ngẫu nhiên combo essence milk mới chống nắng khoa học bảo vệ suốt ngày dài spf50 pa chống nắng 10 giờ chống trôi đến 80 phút trong nước mồ hôi tăng 14 3 độ ẩm sau 12h khong lo khô da dưới nắng hiệu chỉnh tông da tức thì che nhẹ khuyết điểm kết cấu nhẹ như sương thấm nhanh khong bết rít phù hợp cho da dầu da hỗn hợp kể cả da nhạy cảm chính hãng từ rohto 25 năm bảo vệ làn da việt deal cực xịn mua ngay để da sáng khỏe túi xinh về tay,neutral,positive,0.5325997065594424,False,spam_irrelevant,negative_loi_hong,neutral_but_has_clear_negative_signal
3545,"Màu số 10 này về tô nhạt nhợt sau ý, sao xem video người ta tô đẹp thế nhở 🫣 0:07",màu số 10 này về tô nhạt nhợt sau ý sao xem video người ta tô đẹp thế nhở 0 07,neutral,neutral,0.5327469684685386,True,product_attribute,,
774,Chất lượng sản phẩm: tuot pin nhanh,chất lượng san pham tuot pin nhanh,negative,neutral,0.532754921517171,False,product_quality,,
