row_index,old_sentiment,new_sentiment,reason,issue,review_text,cleaned_review
4279,negative,neutral,received_or_not_used_or_reward_review,product_quality,Mùi hương: thơm nha Dành cho da: chắc mọi loại da Công dụng: kem dưỡng trắng Dùng thấy nó hình như đen hay s ý Mới dùng được mấy lần thấy đen nên k bôi tiếp nữa Hàng lâu Tuýp nhỏ Nhìn dễ thương Thấm cũng nhanh Có gì quay lại đánh giá sau,mùi hương thơm nha dành cho da chắc mọi loại da công dụng kem dưỡng trắng dùng thấy nó hình như đen hay s ý mới dùng duoc mấy lần thấy đen nên khong bôi tiếp nữa hàng lâu tuýp nhỏ nhìn dễ thương thấm cũng nhanh có gì quay lại đánh giá sau
4288,neutral,negative,serious_negative_issue,product_quality,"Mùi hương: mùi thơm K biết có trắng như review không, nhưng gây ra chảy mồi hôi nhiều 🥲",mùi hương mùi thơm khong biết có trắng như review khong nhưng gây ra chảy mồi hôi nhiều
4289,neutral,negative,serious_negative_issue,product_quality,Mùi hương: thơm Sài 2tuần r mà chưa thấy hiệu quả 1xíu nào v ko cải thiện đc😢😢,mùi hương thơm sài 2tuần r mà chưa thấy hiệu quả 1xíu nào v khong cải thiện duoc
4336,neutral,negative,serious_negative_issue,product_quality,Chất liệu: bac s925 Mới đeo 1 tuần mà bỏ ra thấy đã sỉn màu z r. 🫠🫠 Mik nghĩ rửa lại bằng nc rửa bạc nó lại sẽ sáng thui 0:18,chất liệu bac s925 mới đeo 1 tuần mà bỏ ra thấy đã sỉn màu z r mik nghĩ rửa lại bằng nc rửa bạc nó lại sẽ sáng thui
4338,neutral,negative,serious_negative_issue,product_quality,"Shop gói hàng kỹ, dễ thương.. Bông tai đẹp mới nhận sáng bóng đeo lên xinh lắm mà mới sau 3-4 ngày nó đã bị đen như này rồi:((((( 0:08",shop gói hàng kỹ dễ thương bông tai đẹp mới nhận sáng bóng đeo lên xinh lắm mà mới sau 3 4 ngày nó đã bị đen như này rồi
4339,neutral,negative,serious_negative_issue,product_quality,Chất liệu: bac Màu sắc: k biet sao đeo dc 2 tuần thỉ phải 1 bên bị đen 2 cái rửa kem đánh răng k ra 0:12,chất liệu bac màu sắc khong biet sao đeo duoc 2 tuần thỉ phải 1 bên bị đen 2 cái rửa kem đánh răng khong ra
4340,positive,neutral,received_or_not_used_or_reward_review,no_issue,Đúng với mô tả: ok Chất liệu: ok Màu sắc: ok Hình ảnh chỉ mang tính chất nhận xu Gọi em là chiếc đèn ông sao Vì nhìn em anh chỉ muốn rước ❤️,đúng với mô tả ok chất liệu ok màu sắc ok hình ảnh chỉ mang tính chất nhận xu gọi em là chiếc đèn ông sao vì nhìn em anh chỉ muốn rước
4345,neutral,negative,serious_negative_issue,wrong_missing_item,"Giao hàng nhanh,tương mua sẽ đc tặng kèm cái nút tai đằng sau nhưng ko phải 0:04",giao hàng nhanh tương mua sẽ duoc tặng kèm cái nút tai đằng sau nhưng khong phải
4346,positive,neutral,mixed_or_mild_issue_neutral_overall,no_issue,Shop giao hàng nhanh đóng gói cẩn thận sản phẩm tạm ổn so với giá mình mua trải nghiệm 0:12,shop giao hàng nhanh đóng gói cẩn thận sản phẩm tạm ổn so với giá mình mua trải nghiệm
4350,neutral,negative,serious_negative_issue,product_attribute,"Chất liệu: bạc Màu sắc: sáng lắm, đeo khá là đẹp. So với loại mình mua linh tinh ở ngoài thì màu đẹp hơn nhiều ￼ không biết mình đeo đúng không nhưng mà mình cứ luồn thẳng khuyên qua lỗ bấm thôi, hơi đau lúc đeo thôi chứ sau ok Mỗi tội khuyên nhỏ quá mình mua 3 cái rớt mất 2 cái rồi ￼",chất liệu bạc màu sắc sáng lắm đeo khá là đẹp so với loại mình mua linh tinh ở ngoài thì màu đẹp hơn nhiều khong biết mình đeo đúng khong nhưng mà mình cứ luồn thẳng khuyên qua lỗ bấm thôi hơi đau lúc đeo thôi chứ sau ok mỗi tội khuyên nhỏ quá mình mua 3 cái rớt mất 2 cái rồi
4354,neutral,negative,serious_negative_issue,product_quality,"Sp hợp giá tiền, có mau bị đen nmà mua thuốc rửa thì sẽ hết đen cứ nv lặp lại liên tục là đẹp ạ",san pham hợp giá tiền có mau bị đen nmà mua thuốc rửa thì sẽ hết đen cứ nv lặp lại liên tục là đẹp ạ
4355,neutral,negative,serious_negative_issue,product_attribute,giao hàng nhanh đóng gói cẩn thận với dễ thương lắm nhưng mà kh có chốt mng phải mua chốt nha,giao hàng nhanh đóng gói cẩn thận với dễ thương lắm nhưng mà khong có chốt mng phải mua chốt nha
4356,positive,neutral,received_or_not_used_or_reward_review,no_issue,Đúng với mô tả: dung voi mo ta Chất liệu: bạc Màu sắc: bạc Hình ảnh và video mang tính chất nhận xu d,đúng với mô tả dung voi mo ta chất liệu bạc màu sắc bạc hình ảnh và video mang tính chất nhận xu d
4360,neutral,negative,serious_negative_issue,product_attribute,"nhỏ xíu, khó đeo có thể nói là không đeo được luôn, giá rẻ nên cũng k vấn đề gì mng mua thì mua size to từ 3mm trở lên là đẹp",nhỏ xíu khó đeo có thể nói là khong đeo duoc luôn giá rẻ nên cũng khong vấn đề gì mng mua thì mua size to từ 3mm trở lên là đẹp
4366,neutral,negative,serious_negative_issue,product_attribute,"Đúng với mô tả: ok Màu sắc: ok Chất liệu: ok Giao hàng nhanh Cực kì dễ rơi, nhận hàng đeo buổi chiều tối rơi luôn được :))) 0:04",đúng với mô tả ok màu sắc ok chất liệu ok giao hàng nhanh cực kì dễ rơi nhận hàng đeo buổi chiều tối rơi luôn duoc
4370,neutral,negative,serious_negative_issue,product_attribute,"Giao nhanh, đúng mẫu, đóng gói ok, tư vấn nhiệt tình, bạc chất lượng đó, nhưng mà loại này ko có chuôi giữ sau tai, mình mới đeo 3 ngày rớt mất tiêu huhu",giao nhanh đúng mẫu đóng gói ok tư vấn nhiệt tình bạc chất lượng đó nhưng mà loại này khong có chuôi giữ sau tai mình mới đeo 3 ngày rớt mất tiêu huhu
4375,neutral,negative,serious_negative_issue,product_quality,"Bông tai thì xinh xẻo nhưng chẳng hiểu sao mình đeo được mấy hôm lại bị đen nha shop. Rẻ đẹp nhỏ xinh, đá sáng hợp giữ lỗ",bông tai thì xinh xẻo nhưng chẳng hiểu sao mình đeo duoc mấy hôm lại bị đen nha shop rẻ đẹp nhỏ xinh đá sáng hợp giữ lỗ
4378,positive,neutral,received_or_not_used_or_reward_review,no_issue,Hình ảnh mang tính chất nhận xu.shop giao hàng nhanh đẹp sẽ ủng hộ lần sau,hình ảnh mang tính chất nhận xu shop giao hàng nhanh đẹp sẽ ủng hộ lần sau
4380,neutral,negative,serious_negative_issue,product_attribute,Chất liệu: bạc Đúng với mô tả: đúng mô tả Hơi nhỏ đeo đc 1 tối rơi mất,chất liệu bạc đúng với mô tả đúng mô tả hơi nhỏ đeo duoc 1 tối rơi mất
4385,neutral,negative,serious_negative_issue,product_attribute,Nhỏ hơn mình nghĩ và dễ rớt lắm,nhỏ hơn mình nghĩ và dễ rớt lắm
4394,positive,neutral,mixed_or_mild_issue_neutral_overall,price_value,Đúng với mô tả: đúng Màu sắc: bạc Chất liệu: bạc đá So vs giá tiền cho 1 chiếc thì hơi mắc nhm cx tạm ổn,đúng với mô tả đúng màu sắc bạc chất liệu bạc đá so voi giá tiền cho 1 chiếc thì hơi mắc nhm cx tạm ổn
4397,neutral,negative,serious_negative_issue,product_attribute,"Bông tai bé xíu luôn, ko có chốt cài, chỉ xỏ qua thôi, mình rơi mất 1 cái rồi",bông tai bé xíu luôn khong có chốt cài chỉ xỏ qua thôi mình rơi mất 1 cái rồi
4401,neutral,negative,serious_negative_issue,packaging,Bạc 999 nk shop dùng bao 925. Khuyên shop đừng tiết kiệm vài đồng bao bì mà gây hiểm nhầm cho kh.,bạc 999 nk shop dùng bao 925 khuyên shop đừng tiết kiệm vài đồng bao bì mà gây hiểm nhầm cho khong
4403,neutral,negative,serious_negative_issue,product_attribute,"Góp ý cho shop nên làm nút 2 đầu to hơn để tránh bị rơi, với có thể tháo rời ra để đeo thay vì để liền như hiện tại",góp ý cho shop nên làm nút 2 đầu to hơn để tránh bị rơi với có thể tháo rời ra để đeo thay vì để liền như hiện tại
4405,positive,neutral,received_or_not_used_or_reward_review,no_issue,"Màu sắc: bacj Đúng với mô tả: 9,5/10 Oki sẽ mua lại nhìu lần (Hình ảnh và video mang tính chất nhận xu) 0:16",màu sắc bacj đúng với mô tả 9 5 10 oki sẽ mua lại nhìu lần hình ảnh và video mang tính chất nhận xu
4406,neutral,negative,serious_negative_issue,product_attribute,Chất liệu: bạc Không có đồ cố định sợ rớt,chất liệu bạc khong có đồ cố định sợ rớt
4412,neutral,negative,serious_negative_issue,product_attribute,"Giao hàng nha đóng gói cẩn thận đẹp, sản phẩm cũng ok nhưng cái chốt chỉ là bi nhỏ nên cảm thấy ko chắc chắn lắm 0:04",giao hàng nha đóng gói cẩn thận đẹp sản phẩm cũng ok nhưng cái chốt chỉ là bi nhỏ nên cảm thấy khong chắc chắn lắm
4417,neutral,negative,serious_negative_issue,product_attribute,"Tai tui ko dày nma cái chốt nó chưa ra hết thành tai, thành ra dễ rơi quá 0:04",tai tui khong dày nma cái chốt nó chưa ra hết thành tai thành ra dễ rơi quá
4421,neutral,negative,serious_negative_issue,product_attribute,"Bông tai nhỏ xinh, nhưng mà bạn nào tai dày thì lưu ý. Bông dễ bị rớt lắm. Mình đeo 2 hôm là rớt 1 bên rồi. Với cũng bị đen nữa. Cân nhắc mua",bông tai nhỏ xinh nhưng mà bạn nào tai dày thì lưu ý bông dễ bị rớt lắm mình đeo 2 hôm là rớt 1 bên rồi với cũng bị đen nữa cân nhắc mua
4449,neutral,negative,serious_negative_issue,product_quality,"Mùi hương: thơm nhẹ Công dụng: dùng sắp hết nhưng chưa thấy trắng nhìn ở ngoài bé hơn trong hình ảnh, dùng ổn",mùi hương thơm nhẹ công dụng dùng sắp hết nhưng chưa thấy trắng nhìn ở ngoài bé hơn trong hình ảnh dùng ổn
4496,negative,neutral,mixed_or_mild_issue_neutral_overall,product_quality,"Seeding lố, càng sài càng thâm nách… Ưu điểm mùi thơm, dưỡng ẩm ok… nhưng khả năng làm trắng nách thì k có nhaaa, hàng gia công Trung quốc 0:05",seeding lố càng sài càng thâm nách ưu điểm mùi thơm dưỡng ẩm ok nhưng khả năng làm trắng nách thì khong có nhaaa hàng gia công trung quốc
4515,neutral,negative,serious_negative_issue,product_quality,khuyên thì đẹp nhưng k hiểu sao đeo mới vài ngày mà bị đen như vậy 0:06,khuyên thì đẹp nhưng khong hiểu sao đeo mới vài ngày mà bị đen như vậy
4529,neutral,negative,serious_negative_issue,product_attribute,Khuyên đẹp nhưng phần cố định sau khuyên bé quá dễ rơi,khuyên đẹp nhưng phần cố định sau khuyên bé quá dễ rơi
4531,neutral,negative,serious_negative_issue,product_quality,"Thiết kế kiểu giữ lỗ ok nhất mình từ dùng nhưng mà mìn mới mang đc 1 tuần thôi mà thấy bị đen như này rồi,nên khá hoang mang không biết có nên tiếp tục sử dụng không 0:05",thiết kế kiểu giữ lỗ ok nhất mình từ dùng nhưng mà mìn mới mang duoc 1 tuần thôi mà thấy bị đen như này rồi nên khá hoang mang khong biết có nên tiếp tục sử dụng khong
4532,neutral,negative,serious_negative_issue,product_attribute,"Bông tai đẹp mà k có nút khoá sau nên rất dễ tuột, vừa đeo đc 2 hôm đã bay mất 1 cái rồi",bông tai đẹp mà khong có nút khoá sau nên rất dễ tuột vừa đeo duoc 2 hôm đã bay mất 1 cái rồi
4533,neutral,negative,serious_negative_issue,product_attribute,"Chất liệu: bạc Đúng với mô tả: giống Màu sắc: bạc Hàng sáng đẹp, nhỏ xinh nhưng k có chốt rơi lắm, mk ms đeo 1ngay thôi đã rơi mất 1c rồi",chất liệu bạc đúng với mô tả giống màu sắc bạc hàng sáng đẹp nhỏ xinh nhưng khong có chốt rơi lắm mk ms đeo 1ngay thôi đã rơi mất 1c rồi
4544,neutral,negative,serious_negative_issue,product_quality,"Bông tai có bị đen nha mấy bà, không biết sao bị đen luôn, có bị ngứa khi đen, đeo loại dễ rớt ạ, mấy bà nên mua loại có đít bông ý",bông tai có bị đen nha mấy bà khong biết sao bị đen luôn có bị ngứa khi đen đeo loại dễ rớt ạ mấy bà nên mua loại có đít bông ý
4545,neutral,negative,serious_negative_issue,product_attribute,khuyên giữ lỗ nên hơi nhỏ dễ bị rơi Tôi nghĩ là tôi đã hiểu lý do tại sao trên mạng có nhiều 18-20 xăng nhưng đến lúc đo lại thì lại không được như thế rồi ^^,khuyên giữ lỗ nên hơi nhỏ dễ bị rơi tôi nghĩ là tôi đã hiểu lý do tại sao trên mạng có nhiều 18 20 xăng nhưng đến lúc đo lại thì lại khong duoc như thế rồi
4549,neutral,negative,serious_negative_issue,product_attribute,- Nhỏ xíu hơn đầu bút bi. - không có đít gài.,nhỏ xíu hơn đầu bút bi khong có đít gài
4551,neutral,negative,serious_negative_issue,product_attribute,sẽ dễ bị rớt đeo dc tg nó sẽ đen,sẽ dễ bị rớt đeo duoc tg nó sẽ đen
4557,neutral,negative,serious_negative_issue,product_attribute,"Chất liệu: bạc Màu sắc: bạc Đúng với mô tả: đúng Giao đủ hàng, giao hàng nhanh, chất lượng hàng tốt, nhưng sau khi trải nghiệm thì 🙃 tui thấy rất rất dễ rơi nha, dù phần đeo bông của tui khá dày, lỗ rất nhỏ. Đeo chưa dc 1 tuần nữa rơi hết cả 2 bên, hàng nhỏ quá tìm như mò kim đáy bể, mất luôn 1 đôi🥲.",chất liệu bạc màu sắc bạc đúng với mô tả đúng giao đủ hàng giao hàng nhanh chất lượng hàng tốt nhưng sau khi trải nghiệm thì tui thấy rất rất dễ rơi nha dù phần đeo bông của tui khá dày lỗ rất nhỏ đeo chưa duoc 1 tuần nữa rơi hết cả 2 bên hàng nhỏ quá tìm như mò kim đáy bể mất luôn 1 đôi
4558,neutral,negative,serious_negative_issue,spam_irrelevant,"Đúng với mô tả: uh Chất liệu: bac Màu sắc: uh Mình thà sống độc thân... Mình đi học, đi chơi, đi làm, thức khuya, lười ăn, giấu tâm sự, mình thà sống một mình chứ không dựa vào tình yêu, không dùng ai để thay thế cả... Mình phải tập chữa lành những vết thương, phải tập sống tử tế.... Mình không nỡ làm tổn thương ai cả,vì mình biết những tổn thương đó khó có thể vượt qua🖤 0:19",đúng với mô tả uh chất liệu bac màu sắc uh mình thà sống độc thân mình đi học đi chơi đi làm thức khuya lười ăn giấu tâm sự mình thà sống một mình chứ khong dựa vào tình yêu khong dùng ai để thay thế cả mình phải tập chữa lành những vết thương phải tập sống tử tế mình khong nỡ làm tổn thương ai cả vì mình biết những tổn thương đó khó có thể vượt qua
4560,neutral,negative,serious_negative_issue,product_attribute,Tất cả đều ổn và đẹp nhưng dễ rớt quá vậy :)) rớt cái thứ 3 r mà đeo nụ vào thì độ dài ngắn đeo hôk coa ổn tí nào 0:25,tất cả đều ổn và đẹp nhưng dễ rớt quá vậy rớt cái thứ 3 r mà đeo nụ vào thì độ dài ngắn đeo hôk coa ổn tí nào
4562,neutral,negative,serious_negative_issue,product_quality,"ở ngoài nhìn đẹp lắm ạ, nhưng đeo 3tuần là nó rơi cái hạt kia ra rồi, nên mua loại kh hạt ạ 0:05",ở ngoài nhìn đẹp lắm ạ nhưng đeo 3tuần là nó rơi cái hạt kia ra rồi nên mua loại khong hạt ạ
