review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type
421,"tai phone nghe nhỏ, không rõ cho lắm, khó đeo. ngoài ra thì shop giao hàng nhanh",positive,audio_quality,yes,shipping_delivery,free_text_review
422,"kém bọc hàng cơ bản thôi, giá rẻ, ship tương đối nhanh, nhưng cái quan trọng nhất là hoạt động ổn định thì không nhé. thiếu mấy phím u o l thì đánh máy thế nào. chê nha",negative,damaged_defective,yes,packaging,shopee_template_review
423,"sản phẩm rât tệ, mọi người không nên mua, mua về chỉ làm đồ chơi cho con nít chứ không sử dụng được, khá bé nhưng bàn phím rít không đánh được, k thể gõ được nên mọi người đừng mua",negative,damaged_defective,yes,product_quality,free_text_review
424,"bàn phím mk mua về sử dụng chưa được 1 tuần mà kẹt rồi loạn phím hết trơn, hỏi shop thì trả lời không rõ ràng không bảo hành cho mình. mình biết là sản phẩm rả nhưng thái độ của shop quá chán mọi ng ráng bỏ thêm tí tiền mua sản phẩm khác nha, mua chỗ khác đi đừng mua chỗ này. trong ảnh là cái mk đang dùng không phải của shop nha mọi người",negative,damaged_defective,yes,seller_service,free_text_review
425,thiết kế bàn phím khá ngu ngốc. phim jkluiop là 6 số và 1 dấu trừ. mất đi 6 phím bấm nên giờ chỉ có vứt 35,negative,product_quality,yes,color_design,free_text_review
426,"hàng j bể tùm lùm, mấy nút rớt ra hết, mất con ốc",negative,damaged_defective,no,,free_text_review
427,"kém giao hàng nhanh, phím thì liệt, thao tác thì chậm, nhấn được hơn 1s nhấn lại thì không được phải đợi 3s sau mới hiển thị, phím số thì nhấn chữ ra số, làm sao cũng k nhấn ra chữ được, nói chung chán",negative,damaged_defective,yes,shipping_delivery,shopee_template_review
428,"tệ không có gì nổi bâth khi về dùng thì chập chờn, đa số dùng không được",negative,damaged_defective,yes,product_quality,shopee_template_review
429,"sản phẩm nhỏ gọn tiện lợi, ban đầu nhận hàng khá hài.lòng xài cũng ok nhưng xài được 1 lần là hư, không nên mua phí tiền thêm",negative,damaged_defective,yes,material_comfort,free_text_review
430,bàn phím bị mất phần màu ở chữ và nút ấn xuống bị móp rất mong shop đổi mình sản phẩm khác shop nhắn tin đổi xong mất hút luôn rất không hài lòng,negative,damaged_defective,yes,color_design,free_text_review
431,rất thật vọng về sản phẩm đóng gói sơ sài khi mở hàng ra thì thấy bàn phím bị vỡ làm đôi khuyên các bn không nên mua sản phẩm nếu,negative,damaged_defective,yes,packaging,free_text_review
432,"không tốt về cơ bản thì mình không kỳ vọng quá nhiều ở một chiếc bàn phím có giá chưa tới 100k. nhưng nó hỏng nhanh hơn mình nghĩ nút space, alt ra đi sau 5 ngày trải nghiệm. và giờ thì nó vào xó nhà rồi. shop gửi hàng nhanh, hộp hiếc đóng gói cẩn thận, nói chung bề ngoài khá là ok. nếu các bạn mong muốn 1 chiếc bàn phím nhỏ gọn dễ mang ra ngoài, dùng làm bàn phím sơ cua, và tất nhiên là rẻ nhất có thể. thì nên chọn chiếc này. một chút review công tâm thôi. hi vọng cả lô hàng của shop có duy nhất 1 chiếc què quặt như chiếc rơi vào tay mình. chứ lượng bán cỡ đó chắc chất lượng cũng phải ok !",negative,damaged_defective,yes,packaging,shopee_template_review
433,"bàn phím cứng như đá, ấn lực mạnh vcl mới ra được chữ",negative,damaged_defective,yes,product_quality,free_text_review
434,chất lượng phải nói là rất tệ. biết là giá này thì chấp nhận build ọp ẹp nhưng cái tối thiểu là gõ cho ra chữ cũng lúc được lúc không mà lúc không thì nhiều hơn lúc được. anh em né con này ra nhé. thêm tiền mà mua con khác,negative,damaged_defective,yes,product_quality,shopee_template_review
435,tệ quá hàng gửi về bể 2 chổ luôn,negative,damaged_defective,yes,product_quality,shopee_template_review
436,tệ đểu không đánh được văn bản mặc dù nhận. quá tệ cho lần mua này. quá chán nản chất lượng,negative,damaged_defective,yes,product_quality,shopee_template_review
437,"tạm được mik thấy đánh không nhạy, 1 số nút như vị liệt phải đánh mạnh mới đx. khi đánh nhanh thì chỗ đx chỗ k. mog shop có thể hỗ trợ mik",negative,damaged_defective,yes,product_quality,shopee_template_review
438,"bàn phím như đầu bùi mọi người ơi, dùng được 1 tuần là phím bị liệt, bưa thiệt, chán quá",negative,damaged_defective,no,,free_text_review
439,"dỡ tệ , sài có 1-2 lần không ăn với bị dính phím , thất vọng, thấy uổng tiền",negative,damaged_defective,yes,product_quality,free_text_review
440,"k k không bấm được số, chỉ bấm được chữ cái, không biết bị lỗi gì, chờ shop phản hồi",negative,damaged_defective,no,,shopee_template_review
441,sản phẩm ổn nhưng cách làm dịch vụ của shop quá kém sản phẩm ổn nhưng cách làm dịch vụ của shop quá kém. không cập nhật số lượng sản phẩm trong kho. mình đặt xong giao hàng thiếu đồ. cũng không có 1 phản hồi nào cho khách. mình nhắn lại thì shop mới bảo đưa stk chuyển tiền. có 30k thôi. cái mình cần là sản phẩm chứ k phải đặt rồi để shop đưa lại tiền,negative,wrong_missing_item,yes,damaged_defective,shopee_template_review
442,hàng kém chất lượng giao đến còn bị gãy. không nên mua nhà,negative,damaged_defective,yes,product_quality,free_text_review
443,hàng bị vỡ còn về phần dùng được hay không tui chưa tesst,negative,damaged_defective,no,,free_text_review
444,bóc ra thì thế này đây đúng là đồ rẻ là đồ ôi,negative,price_value,no,,free_text_review
445,phím lúc đầu về bấm còn được xg đến mai bấm k còn ra chữ nữa quá tệ,negative,product_quality,no,,free_text_review
446,dỏm dỏm tệ hàng lỗi nhắn tin đổi không rep nhắn ngay trên live dạ dạ oke rồi vẫn chưa thấy rep đâu để đó gần 30p vẫn không giải quyết vấn đề lừa đảo cần né,negative,damaged_defective,yes,seller_service,shopee_template_review
447,"bề ngoài đẹp nhưng không dùng được,gõ chữ h lại ra số 4, phí tiền",negative,damaged_defective,yes,color_design,free_text_review
448,"hàng kém chất lượng, dùng được vài hôm đã mờ hết số. shop thái độ",negative,damaged_defective,yes,seller_service,free_text_review
449,giao hàng nhanh mà 6 ngày mới nhận được hàng ????,negative,shipping_delivery,no,,free_text_review
450,không gõ được u i o j k l m như k,negative,damaged_defective,no,,free_text_review
451,3 tran1002,neutral,spam_irrelevant,no,,spam_irrelevant
452,"ok. chỉ có nhựa không được chắc. phím bấm cứng, nặng. đánh không được. mua lúc sáng mà đánh 1 lúc là bàn phím bị liệt, mắc cứng, bấm không xuống hoặc phải bấm nhiều lần. cần phải bán hàng chất lượng hơn cho khách hàng. bán kiểu thế này thất vọng cho shopee quá",negative,damaged_defective,yes,product_quality,free_text_review
453,quá tệ delay quá nhiều,negative,damaged_defective,yes,product_quality,free_text_review
454,"bàn phím như hạch, nút cứng khó bấm, chữ thì dính, bấm 1 lát là loạn hết, vứt đi chứ không dùng được. chất lượng vừa với giá",negative,damaged_defective,yes,product_quality,free_text_review
455,"đóng gói tốt, kỹ càng bàn phím bị hư, bấm chữ ra số, bấm số không được",negative,damaged_defective,yes,packaging,free_text_review
456,bàn phím gõ cứng ấn đau cả tay. nhập chữ thì có cả số với chữ. giữ phím fn với chữ mới nhập ra chữ được,negative,product_quality,no,,free_text_review
457,sai mẫu rõ là k1000 mà giao về lại là k600 không nên mua nha,negative,wrong_missing_item,no,,free_text_review
458,bàn phím cứng khó bấm,negative,product_quality,no,,shopee_template_review
459,nhay chữ không dùng được bàn phím dùng được mấy ngày thì bị nhảy chữ.bấm số thì ra chữ mà bấm chữ thì ra số. không dùng được nên mình đạp nát luôn,negative,damaged_defective,no,,shopee_template_review
460,"như qq v á, không có đánh được luôn mọi người ơi đừng có ham rẻ",negative,damaged_defective,yes,price_value,free_text_review
461,anh chị nhìn kỹ tấm hình mình đăng. thật sự shop quá tệ luôn. không sao chứ không phải 1 sao. keo dính đầy con chuột không dùng được. mình không muốn phiền phức vì đơn hàng giá trị thấp nên không đổi trả nhưng shop làm ăn tệ quá tệ,negative,damaged_defective,yes,seller_service,free_text_review
462,"bị lỗi,bấm deley rồi nhảy chữ lung tung.cân nhắc trước khi mua",negative,damaged_defective,no,,free_text_review
463,nhỏ gọn rẻ nhưng không xài được chữ n bị liệt 1 bên bấm m mà cứ ra số 0,negative,damaged_defective,yes,color_design,free_text_review
464,liệt phím cũng bán,negative,damaged_defective,no,,free_text_review
465,bàn phím không sử dụng được nút enter và backspace. các bạn lưu ý mua hàng nha tránh bị mất tiền,negative,damaged_defective,no,,free_text_review
466,"bàn phím mua về bị liệt ít ra xài được mấy hôm rồi liệt thì k nói, chứ mới cắm vô mà không xài được rồi",negative,damaged_defective,no,,free_text_review
467,"bàn phím loạn,liệt,yêu cầu hoàn trả hàng",negative,damaged_defective,no,,free_text_review
468,"bàn phím bấm nút được nút không, thiết kế cách dùng của phím fn quá ngu. cái này nói thật để shop cải thiện",negative,product_quality,yes,color_design,free_text_review
469,"tệ giao bp hư, kết nối chả ăn gì, nhắn tin shop thì shop gửi cho cái sticker quá tệ hại",negative,damaged_defective,yes,product_quality,shopee_template_review
470,giao cái tản nhiệt bị gãy thì sao mà sử dụng dx hả shop,negative,damaged_defective,no,,free_text_review
471,tệ mới dùng thử lần đầu đã bị liệt phím,negative,damaged_defective,yes,product_quality,shopee_template_review
472,bàn phím quá tệ gõ lúc nhận lúc k nhấn mạnh mới nhận anh em nên cân nhắc mua,negative,product_quality,no,,free_text_review
473,với giá tiền thì không đòi hỏi gì nhưng mà mới sài có 1 ngày bị liệt mất vài nút,negative,damaged_defective,yes,price_value,free_text_review
474,"mấy ông bên đấy có đói không mà gặm mất gần nửa mặt sau của bàn phím vậy , chịu đấy quá tệ",negative,product_quality,no,,free_text_review
475,"tệ bàn phím gõ chữ này ra chữ kia, tầm giá này không dám đòi hỏi",negative,damaged_defective,yes,product_quality,shopee_template_review
476,"tệ bị liệt nút enter, nhỏ hơn mình tưởng tự, không nên mua nha",negative,damaged_defective,yes,product_quality,shopee_template_review
477,"sau 3 ngày sử dụng bàn phím bị lỗi như sau phím số 2 phải bấm mạnh mới được, còn phím shift bên tay trái gần như bị liệt bấm 10 cái mới ăn được 1 cái",negative,damaged_defective,no,,shopee_template_review
478,"mua về được hai bữa thì bàn phím bắt đầu có lỗi, bàn phím thường xuyên không nhận lệnh nói chung là tệ",negative,damaged_defective,yes,product_quality,free_text_review
479,danh gia chi de nhan xu gia hang cham hang tam on gia ca binh thuong,neutral,no_issue,no,,free_text_review
480,"làm ăn sơ sài , gói hàng không kĩ, giao thiếu đồ",negative,wrong_missing_item,yes,packaging,free_text_review
481,dùng rất cứng. lỗi bàn phím nhiều. đế không phẳng,negative,damaged_defective,yes,product_quality,free_text_review
482,bàn phím lỗi bấm ngay phím chữ thì toàn ra số,negative,damaged_defective,no,,free_text_review
483,"bàn phím bị lỗi, không ấn được ctrl + 1 2 3",negative,damaged_defective,no,,free_text_review
484,không ngon bàn phím quá cứng anh em cân nhắc,negative,product_quality,no,,shopee_template_review
485,tệ sản phẩm vô cùng tệ không bấm được chữ,negative,damaged_defective,yes,product_quality,shopee_template_review
486,"bị liệt 3 phím, sản phẩm gắn ốc vít không đủ gây lỏng hở các phím gõ cứng kém nhạy",negative,damaged_defective,yes,product_quality,free_text_review
487,"chờ gần 20 ngày mới có hàng, hàng kém chất lượng, rò điện, sản phẩm kém chất lượng",negative,damaged_defective,yes,shipping_delivery,free_text_review
488,"tệ giao hàng không đúng yêu cầu, phím lắp bị ngược, quá tệ",negative,shipping_delivery,yes,product_quality,shopee_template_review
489,bàn phím vận chuyển tới bị bung phím. vài nút bị đơ đánh văn bản không được. có 3 cộng lông dài bị kẹt vào phím. chất lượng tệ,negative,damaged_defective,yes,shipping_delivery,free_text_review
490,"bàn phím không dùng được, dây cắm vào máy tính thì nóng. mình nhắn cho shop, mà shop k trả lời. không nên mua",negative,damaged_defective,yes,seller_service,free_text_review
491,"hình ảnh mang tính chất minh họa, bàn phím mình mua về đem ra sử dụng thì thấy liệt một vài phím, mình nhắn shop thì shop bảo gửi video qua zalo tuy nhiên khi mình gửi thì shop k thèm xem, khi mình hỏi hướng giải quyết thì shop im luôn, k thèm rep tin nhắn mình",negative,damaged_defective,yes,seller_service,free_text_review
492,nút bấm cứng,negative,product_quality,no,,shopee_template_review
493,tệ không như hình mua loại kia giao loại này ???giao lâu không tệ,negative,damaged_defective,yes,shipping_delivery,shopee_template_review
494,bàn phím xài máy ngày là bị liệt rồi,negative,damaged_defective,no,,free_text_review
495,tệ,negative,product_quality,no,,spam_irrelevant
496,shipper chưa có kinh nghiệm cần học hỏi thêm ạ,negative,damaged_defective,yes,shipping_delivery,free_text_review
497,tệ lắm luon xài được mấy ngày là hư r,negative,damaged_defective,yes,product_quality,free_text_review
498,giao hàng giống ông nội không quá,negative,shipping_delivery,no,,free_text_review
499,"nút a , s không bấm được",negative,damaged_defective,no,,free_text_review
500,"bàn phím bấm cứng, kẹt tùm lum chất lượng kém",negative,damaged_defective,yes,product_quality,free_text_review
501,"nữa bên đúng, nữa bên sai",negative,wrong_missing_item,no,,free_text_review
502,sản phẩm rất tệ đánh phím uolij... đều ra số,negative,product_quality,no,,free_text_review
503,"như cc, shop gửi không đúng mẫu",negative,wrong_missing_item,yes,damaged_defective,free_text_review
504,giao hàng bị vỡ do đóng gói sơ sài,negative,damaged_defective,yes,packaging,free_text_review
505,kém kém kém,negative,product_quality,no,,shopee_template_review
506,phím gõ bị ngược,negative,damaged_defective,no,,shopee_template_review
507,không dùng được,negative,damaged_defective,no,,shopee_template_review
508,chất lượng không tốt tiền nào của ấy,negative,product_quality,no,,free_text_review
509,bàn phím bị lỗi không dùng được,negative,damaged_defective,no,,free_text_review
510,đặt k1000 shop giao k600,negative,wrong_missing_item,no,,free_text_review
511,bấm chữ này ra chữ khác,negative,damaged_defective,no,,free_text_review
512,bàn phím lỗi không dùng được,negative,damaged_defective,no,,free_text_review
513,bàn phím bị delay quá nhiều,negative,damaged_defective,no,,free_text_review
514,"bàn phím bị lỗi, uổng tiền",negative,damaged_defective,yes,price_value,free_text_review
515,"bàn phím gõ ncc, gõ hụt chữ",negative,product_quality,no,,free_text_review
516,mình đặt k1000 nhưng giao k600,negative,damaged_defective,no,,free_text_review
517,"phím lỗi , xài như hạch , chịu",negative,damaged_defective,no,,free_text_review
518,hàng đểu máy không nhận,negative,product_quality,no,,free_text_review
519,"dở tệ hàng lỗi hoặc bị hư hỏng, sản phẩm không như mô tả, sản phẩm chất lượng kém không đáng để mua, liên hệ thì shop trả lời hời hợt, mua về dùng chưa được 2 lần đã liệt?",negative,wrong_missing_item,yes,damaged_defective,shopee_template_review
520,phím h bị kẹt đánh hay bị dính phím. shop yêu cầu sửa đánh giá tốt mới bảo hành. làm ăn gì kỳ vậy,negative,damaged_defective,yes,seller_service,free_text_review
521,sản phẩm chất lượng kém ấn phím không ăn,negative,damaged_defective,yes,product_quality,shopee_template_review
522,sản phẩm giả mạo không thể hoàn trả hàng,negative,product_quality,no,,shopee_template_review
523,"như hạch, phí tiền",negative,damaged_defective,yes,price_value,free_text_review
524,"nhận hàng 12-7 thì 21- 7 hỏng luôn, quá đỉnh",negative,damaged_defective,no,,free_text_review
525,quá tệ không dùng được,negative,damaged_defective,yes,product_quality,free_text_review
526,i don t like it,negative,general_feedback,no,,free_text_review
527,1 mn1x6a804d,neutral,spam_irrelevant,no,,spam_irrelevant
528,kém,negative,product_quality,no,,spam_irrelevant
529,"chất lượng vải dù ổn nhưng thiết kế khá tệ. tay cầm chất lượng rất kém, vừa đóng một cái đã bị bể như hình",negative,damaged_defective,yes,product_quality,free_text_review
530,"không như mô tả. bật ra cũng khó mà kéo lại cũng k dễ, quấn lại càng thấy ghê quá tệ hàng này chỉ xài vài lần là hư. chắc tiền nào của đó. lời khuyên là nên mua thực tế chứ đừng mua dù qua mạng",negative,wrong_missing_item,yes,damaged_defective,shopee_template_review
531,không có nấc để bung dù tức quá mọi người ơi mới mua về nên còn mùi nhựa,negative,damaged_defective,no,,free_text_review
532,mua 2 cái.1 cái bỏ ra đã bung mất nắp mua lần đầu nhưng khâu kt hàng trước khi giao cho khách quá tệ,negative,damaged_defective,yes,product_quality,free_text_review
533,sao tao đặt màu hồng giao màu tím khoai môn vậy??? trên đời t ghét màu tím nhất,negative,color_design,no,,shopee_template_review
534,"dù đứt chỉ may chất vải dù tạm được, xu cho mình là đúng cây bị đứt chỉ may 2 cọng que rồi sao xài",negative,damaged_defective,yes,material_comfort,shopee_template_review
535,"tệ hàng giao cực kỳ nhanh luôn, mình mới đặt hôm qua hôm nay đã giao r. mà mình thật sự rất thất vọng luôn ,màu thì đẹp mọi thứ đều ok trừ việc khi mình mở dù ra thì cái cây sắt trong cây dù đã bị gãy mình thì không quay lại khi khui hàng nên mình nghĩ giá cũng được nên không đổi hàng được cũng không sao",negative,damaged_defective,yes,seller_service,shopee_template_review
536,"tệ tệ hàng nhận lần 1 ô bị lỗi được shop đồng ý đổi lần 2. nhưng lần 2 cũng bị lỗi thì được shop đồng ý đổi thêm một lần nữa nhưng đợi cả tuần không thấy đâu. liên hệ shop mấy lần mới được và mấy lần shop nói đổi nhưng thực sự chả có đổi cho mình nhưng mình hỏi thì cứ bảo đang gửi, đang gửi mà cả tuần chưa thấy đâu hiện tại shop không thèm trả lời tin nhắn mình, shop rất là vô trách nhiệm. không đổi thì nói người ta 1 tiếng thay vì nói sẽ đổi nhưng thực tế là không. mọi người nên cân nhắc khi mua lỡ trúng hàng lỗi là shop sẽ vòng vo như này!",negative,damaged_defective,yes,seller_service,shopee_template_review
537,shop treo đầu dê bán thịt chó. đây gọi là gang tay à? hình ảnh 1 kiểu giao 1 kiểu,negative,wrong_missing_item,no,,free_text_review
538,"đặt mua 2 dù giao 1 dù , nhắn tin từ shopee tới zalo - từ sáng đến chiều tối không ai thèm hỗ trợ , làm ăn kiểu này toang rồi . mua 2 giao 1 đã đủ dở rồi , cskh nhìn còn chán hơn quá tệ",negative,wrong_missing_item,yes,product_quality,free_text_review
539,kém không hàng kém chất lượng mình vừa bóc ra đã bị gãy nan rồi. không nên mua,negative,damaged_defective,yes,product_quality,shopee_template_review
540,đưa cây không đúng với màu mà còn đưa cây dù lỗi bị hư nút bấm bật dù lên . nghĩ sao vậy ! bán hàng đưa hàng hư giao cho ngta . thà đừng lên app bán . bán mà giao hàng hư là sao,negative,damaged_defective,yes,shipping_delivery,free_text_review
541,"giao sai mẫu, k đáng nhiu mà mất uy tín. chất lượng dù kém ..cccv",negative,wrong_missing_item,yes,product_quality,free_text_review
542,"chất lượng không được như mong đợi, vải như áp mưa á, nhưng mà rẻ nên k trách được. shop giao nhầm mẫu, không đúng mấu mình đặt shop giao nhầm mẫu, nên nói chung là không ưng",negative,damaged_defective,yes,product_quality,shopee_template_review
543,mở ra thì bị gãy cái cây vừa nhấc lên thì tay cầm bị rớt,negative,damaged_defective,yes,size_fit,free_text_review
544,"dù vừa mua về bật ra thì lật ngược như này, cầm cũng lỏng lẻo. không nên mua",negative,damaged_defective,yes,product_quality,free_text_review
545,"dù mỏng mở ra phải bẻ xung quanh xuống mới banh dù được, gãy chốt. 55k mắc",negative,damaged_defective,yes,product_quality,free_text_review
546,dù như hình chất lượng tốt nên mua giao hàng khá nhanh nhưng mà giao sai sản phẩm cho mình đặt hộp đựng giấy vs shop lại giao khay đựng bút,negative,wrong_missing_item,yes,damaged_defective,free_text_review
547,du rất ok nha! sau này cần mình sẽ ủng hộ tiếp nhé,positive,no_issue,no,,free_text_review
548,chả ra cái mẹ gì từ quận 8 qua quận 7 mà đợi 4 ngày.... đầu mài thì mài xích k đi như kiểu cầm cây đũa mà mài v biết thế để dũa tay cho rồi,negative,damaged_defective,no,,free_text_review
549,rất tệ mô tả ô mở ra trên dù có nhìu lổ nhỏ n.hư bị lủng. tổng cộng 6 lổ nhỏ. chưa qua sử dụng mà đã dzay. biết là giá rẻ nhưng ít ra fai ok để sử dụng 1 thời gian rồi hư cũng được. này chưa sử dụng mà lủng 6 lổ nhỏ. kg lẻ có mấy chục ngàn mà đổi tới đổi lui,negative,damaged_defective,yes,product_quality,shopee_template_review
550,sản phẩm hư hoại. không dùng được mọi người né shop này giùm. mình nhắn tin. shop kêu sẽ đổi trả hàng mà hơn 1 tuần rồi. không có nhận được gì hết . hỏi thì kêu đã vận chuyển. ở hcm với nhau mà xa xôi như ở hn vậy nè,negative,damaged_defective,yes,seller_service,free_text_review
551,vừa mua bung dù ra thấy bị gãy nhắn tin shop thì chưa hồi âm,negative,damaged_defective,yes,size_fit,free_text_review
552,"mua màu hồng gửi màu vàng nhắn tin thì không thấy trả lời, nhắn tin trong live cũng k trả lời. chả hiểu nổi",negative,color_design,no,,shopee_template_review
553,"ok dù tốt,chất lượng ok đóng gói ok mùi hơi hôi màu đẹp nhưng hơi ọp ẹp nhưng giá 50k 1 cái ô không đòi hòi gì cả vấn đề là giao quá chậm,quá lâu",negative,damaged_defective,yes,packaging,shopee_template_review
554,shop giao dù cho mình méo xẹo nan kg thănng dù mỏng nhìn kg chắc chắn trong khi mình mua hàng loại tốt 10 nan hàng kg đúng như quảng cáo qá thất vọng,negative,damaged_defective,yes,product_quality,free_text_review
555,quá tệ không đúng vs mô tả giao hàng nhanh khi mới mở ra thì dù không mở được phải dùng sức rất nhiều mới mở ra được mà bên trong thì dù đã rie sét giống như đã qua sử dụng 1,negative,damaged_defective,yes,shipping_delivery,shopee_template_review
556,"dù cực kì dỏm lun ấy, màu xanh thì giống hình, còn màu hồng khác hình hoàn toàn lun. bung dù ra thì dù ộp ẹp, không bung ra hết, còn phải chỉnh lại để dù căng ra. mọi người không nên mua nha",negative,damaged_defective,yes,product_quality,free_text_review
557,mua ô tặng bạn unbox mà ô cứ bung lên như ảnh vải của ô nó nhăn rúm ró hết lên. thấy shop có lượt mua với đánh giá cũng ok lên tin tưởng mà mua tặng bạn gửi cho cái ảnh mà ngại không biết nói gì luôn. không dám mua lần 2,negative,damaged_defective,yes,material_comfort,free_text_review
558,"hàng tệ cực kỳ. dù vải vỏng dánh chốt khó bung ra hay thu vào . nút ấn thì ọt ẹt bấm không ăn, dây cài dù thì chưa xài đã rách. mua hàng tận 3 thứ mà bỏ hết vì chả thứ nào ra hồn rất phí tiền",negative,damaged_defective,yes,product_quality,free_text_review
559,tam mua 2 mon gui co 1mon tinh tien thi tinh tien 2 mon ky ghe,negative,wrong_missing_item,no,,shopee_template_review
560,đặt hàng giấy in ra vẫn là màu hồng lại giao màu vàng làm ăn kiểu gì không biết nổi,negative,color_design,no,,free_text_review
561,tệ không để ý dù. tới lúc sài bật ra thì bị gãy hết bên trong,negative,damaged_defective,yes,product_quality,shopee_template_review
562,tạm 4đ t mua màu xanh dương nhưng giao xanh lá lúc t mua 31k nhưng nhận hàng thì 43k . t không mua lại shop này 1 lần nào nx,negative,damaged_defective,yes,color_design,shopee_template_review
563,"hàng bị lỗi, dù không bung ra được, dù bị lỗi rồi shop",negative,damaged_defective,no,,free_text_review
564,"dù gì toàn lỗ mọt, che mưa bằng niềm tin",negative,damaged_defective,no,,free_text_review
565,mua màu xanh đen. giao màu đen. làm ăn không uy tín,negative,color_design,no,,free_text_review
566,"toney đã khẳng định được tên tuổi của mình tại ngoại hạng anh trong màu áo của brentford với 20 bàn thắng ở mùa giải trước. từ lâu, anh đã được gắn với những đồn đoán liên quan tới arsenal và điều này là có cơ sở. đội chủ sân emirates rất cần toney để nâng cấp hoả lực, trong khi đây là bến đỗ có thể mang tới danh hiệu cho tiền đạo này",neutral,spam_irrelevant,no,,spam_irrelevant
567,"hàng lỗi hoặc bị hư hỏng, sản phẩm chất lượng kém 1 cây có vẻ đã được mở ra nhiều, 1 cây lỗi không bật được",negative,damaged_defective,yes,product_quality,shopee_template_review
568,lôn nhừ. dùng có 2 buổi đã hư mẹ. gió thổi nhẹ gãy mẹ cái dù,negative,damaged_defective,no,,free_text_review
569,"sản phẩm ổn, giao hàng tệ 1 cho tài xế",negative,shipping_delivery,yes,product_quality,free_text_review
570,tệ thực sự,negative,product_quality,no,,free_text_review
571,đặt hàng,neutral,spam_irrelevant,no,,spam_irrelevant
572,giao thiếu đồ nhắn tin xem cũng không thấy trả lời khách hàng,negative,wrong_missing_item,no,,free_text_review
573,"không không biết lần đầu tiên mình có trải nghiệm không tốt khi mua hàng trên shoppe.mình đặt cái dù shop giao 1bộ đai ốc, ủa là shop làm ăn kiểu gì vậy. chả nhẽ shop không nhìn rõ. nhắn tin thì shop gửi chắc cái mặt cười. đến chịu với shop luôn",negative,seller_service,yes,product_quality,shopee_template_review
574,"không đúng mô tả đặt màu xanh rêu mà giao màu xám, dù mỏng, nhỏ, nặng mùi. không đúng mô tả. nhưng tiền nào của nấy đành chịu",negative,wrong_missing_item,yes,damaged_defective,shopee_template_review
575,dù ở nhà bị gãy nên mới mua dù mới mà mua về dù bị gãy 1 nan. phía trên còn bị lủng. rất thất vọng,negative,damaged_defective,no,,free_text_review
576,bạn giao sai màu 1 cái đen hoa cúc +1 cái xanh nhạt hoa cúc mà giao 2 cái đen,negative,wrong_missing_item,yes,color_design,free_text_review
577,shipper làm mất hàng r tự ghi là giao hàng thành công . dịch vụ giao hàng rất tệ,negative,shipping_delivery,yes,product_quality,free_text_review
578,ngta hủy đơn thì từ chối đặt xanh rêu mà giao đen,negative,damaged_defective,yes,shipping_delivery,free_text_review
579,shop giao thiếu hàng và hông có ý muốn bù tại cho khách hàng còn hết mẫu hông báo đi giao sai mẫu,negative,wrong_missing_item,no,,free_text_review
580,"giao hàng lỗi, yêu cầu giao lại, nhưng cả tuần vẫn không thấy giao. gọi điện thì bảo là do bên",negative,damaged_defective,yes,shipping_delivery,free_text_review
581,"đi mưa 1l thủng yếu đi mưa 1l bị thủng, ướt từ đầu đến chân, dù rất yéu",negative,damaged_defective,no,,shopee_template_review
582,"thiếu hàng, ghi là bù 10k nhưng mờ ra không thấy ở đâu",negative,wrong_missing_item,yes,damaged_defective,free_text_review
583,thiếu hàng sao không báo mình trước. mình cần cái khăn để đi du lịch. đến ngày đi rồi order sao kịp chỗ khác. đã vậy nhắn tin không rep mà đưa số dt hotline gọi 5-7 lần không ai nghe máy,negative,wrong_missing_item,yes,seller_service,free_text_review
584,"đặt màu xanh rêu, shop giao màu đen chất không ok , khá thất vọng",negative,color_design,no,,free_text_review
585,"giải quyết vấn đề kém, giao sai mà nhắn hời hợt không tôn trọng khách hàng",negative,wrong_missing_item,yes,seller_service,free_text_review
586,"đẹp nhưng dây quấn dù quá mục, vừa quấn đã đứt dây",negative,damaged_defective,yes,color_design,free_text_review
587,đây là lần mua hàng tệ nhất trên shopee mua về chưa xài đã hư đem vứt luôn,negative,damaged_defective,yes,product_quality,free_text_review
588,"tệ, mở ra sử dụng cái bung luôn khỏi xài",negative,damaged_defective,yes,product_quality,shopee_template_review
589,"giao thiếu bộ chén ăn dặm, và 1 túi mang bọc thực phẩm",negative,wrong_missing_item,no,,free_text_review
590,mới nhận hàng về mà dù bị lật ngược như thế này,negative,damaged_defective,no,,free_text_review
591,kiu to maf một người che k đủ,negative,size_fit,no,,shopee_template_review
592,đặt màu đen mà shop giao màu xanh. nhắn tin lại shop thì shop cứ lòng vòng,negative,color_design,no,,free_text_review
593,"mua màu xanh dương gấu nâu hết xang dương gấu nâu, kêu đổi xanh dương bông cúc cái giao cho màu hồng gấu nâu. buôn bán cưỡng ép quá",negative,wrong_missing_item,yes,color_design,free_text_review
594,hồng sai như bbbbbuwosgdvdisjdvsisbdvshsjdndvvsjsbddvhsjdbsgsjsjsvsgidbdvdudvdgsusbdvsuhdvdgsushgfff,negative,damaged_defective,no,,shopee_template_review
595,dù che nắng thì được. chứ che mưa mỏng quá rỉ nước ước đầu như không che,negative,damaged_defective,yes,product_quality,free_text_review
