synthetic_id,page,review_text,cleaned_review,sentiment,issue,source
neutral_gen_0466,0,"Sản phẩm tới nơi rồi, màu nhìn ngoài hơi khác ánh sáng, tạm đánh giá trung bình tạm để 4 sao",sản phẩm tới nơi rồi màu nhìn ngoài hơi khác ánh sáng tạm đánh giá trung bình tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0467,0,bao bì/mẫu mã: túi gói đơn giản. mình chưa dùng sản phẩm bên trong nha,bao bì mẫu mã túi gói đơn giản mình chưa dùng sản phẩm bên trong nha,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0468,0,"nhận đc chiều nay nên chỉ kiểm tra bên ngoài, hiện tại thấy tạm ổn",nhận duoc chiều nay nên chỉ kiểm tra bên ngoài hiện tại thấy tạm ổn,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0469,0,........ mình ghi nhận đã nhận hàng,mình ghi nhận đã nhận hàng,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0470,0,"Sản phẩm tới nơi rồi, cầm lên thấy ở mức ổn, tạm đánh giá trung bình tạm để 4 sao ạ",sản phẩm tới nơi rồi cầm lên thấy ở mức ổn tạm đánh giá trung bình tạm để 4 sao ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0471,0,"Gói hàng đủ lớp cơ bản, nhận hàng bình thường",gói hàng đủ lớp cơ bản nhận hàng bình thường,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0472,0,"Sản phẩm tới nơi rồi, bao bì nhìn bình thường, tạm đánh giá trung bình đánh giá tạm vậy nha",sản phẩm tới nơi rồi bao bì nhìn bình thường tạm đánh giá trung bình đánh giá tạm vậy nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0473,0,"Sản phẩm tới nơi rồi, cầm lên thấy ở mức ổn, tạm đánh giá trung bình thôi",sản phẩm tới nơi rồi cầm lên thấy ở mức ổn tạm đánh giá trung bình thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0474,0,"Đã nhận tai nghe, đủ số lượng, để dùng thêm rồi đánh giá sau đánh giá tạm vậy 0:10",đã nhận tai nghe đủ số lượng để dùng thêm rồi đánh giá sau đánh giá tạm vậy 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0475,0,"Đúng mẫu đặt, màu xanh, mình mới kiểm tra sơ nên đánh giá tạm nhé",đúng mẫu đặt màu xanh mình mới kiểm tra sơ nên đánh giá tạm nhé,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0476,0,"Shop xử lý đơn bt, mình chưa dùng sản phẩm",shop xử lý đơn bt mình chưa dùng sản phẩm,neutral,seller_service,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0477,0,"đánh giá sau khi nhận hàng, chưa có trải nghiệm nhiều thôi",đánh giá sau khi nhận hàng chưa có trải nghiệm nhiều thôi,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0478,0,"Sản phẩm tới nơi rồi, mới xem qua nên chưa rõ, tạm đánh giá trung bình tạm để 4 sao 0:15",sản phẩm tới nơi rồi mới xem qua nên chưa rõ tạm đánh giá trung bình tạm để 4 sao 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0479,0,"Sản phẩm tới nơi rồi, màu nhìn ngoài hơi khác ánh sáng, tạm đánh giá trung bình",sản phẩm tới nơi rồi màu nhìn ngoài hơi khác ánh sáng tạm đánh giá trung bình,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0480,0,Đóng gói ở mức cơ bản hàng bên trong chưa kiểm tra kỹ 0:06,đóng gói ở mức cơ bản hàng bên trong chưa kiểm tra kỹ 0 06,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0481,0,"Đã nhận kệ để đồ, đủ số lượng, mới nhận nên chưa đánh giá được nhiều ạ",đã nhận kệ để đồ đủ số lượng mới nhận nên chưa đánh giá duoc nhiều ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0482,0,"Kẹp tóc màu xám, M, nhìn ngoài bình thường, chưa thử lâu 0:15",kẹp tóc màu xám m nhìn ngoài bình thường chưa thử lâu 0 15,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0483,0,"Kích thước đúng size, chất liệu kim loại, cảm nhận ban đầu bình thường",kích thước đúng size chất liệu kim loại cảm nhận ban đầu bình thường,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0484,0,vừa nhận hôm qua kích thước nhìn cũng vừa chưa test kỹ nên tạm đánh giá vậy cho 4 sao trước,vừa nhận hôm qua kích thước nhìn cũng vừa chưa test kỹ nên tạm đánh giá vậy cho 4 sao trước,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0485,0,"Quạt mini nhìn tạm, chất lượng cần dùng thêm mới biết 0:10",quạt mini nhìn tạm chất lượng cần dùng thêm mới biết 0 10,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0486,0,"mới dùng thử kẹp tóc một lần, cảm giác bình thường, chưa kết luận được nhé",mới dùng thử kẹp tóc một lần cảm giác bình thường chưa kết luận duoc nhé,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0487,0,"Mình mua thử nhẫn, cầm lên thấy ở mức ổn, cần dùng thêm mới biết có bền không đánh giá tạm vậy",mình mua thử nhẫn cầm lên thấy ở mức ổn cần dùng thêm mới biết có bền khong đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0488,0,"hàng mới tới nên chỉ kiểm tra bên ngoài, nhìn bên ngoài bình thường đánh giá tạm vậy",hàng mới tới nên chỉ kiểm tra bên ngoài nhìn bên ngoài bình thường đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0489,0,Sản phẩm dùng tạm được chưa biết lâu dài có ổn không hình ảnh minh họa,sản phẩm dùng tạm duoc chưa biết lâu dài có ổn khong hình ảnh minh họa,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0490,0,"Hàng nhận đủ, nhìn bên ngoài bình thường, chưa dùng thực tế cho 4 sao trước 0:10",hàng nhận đủ nhìn bên ngoài bình thường chưa dùng thực tế cho 4 sao trước 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0491,0,"Chất lượng sản phẩm: chưa rõ. vừa mở gói ra xem, chưa test kỹ nên tạm đánh giá vậy",chất lượng sản phẩm chưa rõ vừa mở gói ra xem chưa test kỹ nên tạm đánh giá vậy,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0492,0,"Sản phẩm tới nơi rồi, kích thước nhìn cũng vừa, tạm đánh giá trung bình",sản phẩm tới nơi rồi kích thước nhìn cũng vừa tạm đánh giá trung bình,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0493,0,"Shop xử lý đơn bình thường, mình chưa dùng sản phẩm 0:15",shop xử lý đơn bình thường mình chưa dùng sản phẩm 0 15,neutral,seller_service,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0494,0,"mình mua thử kệ để đồ, màu nhìn ngoài hơi khác ánh sáng, để dùng thêm rồi đánh giá sau ạ",mình mua thử kệ để đồ màu nhìn ngoài hơi khác ánh sáng để dùng thêm rồi đánh giá sau ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0495,0,"Mình nhận hàng sau vài ngày, trạng thái đơn bình thường",mình nhận hàng sau vài ngày trạng thái đơn bình thường,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0496,0,"Đúng mẫu đặt, màu nâu, mình mới kiểm tra sơ nên đánh giá tạm ạ",đúng mẫu đặt màu nâu mình mới kiểm tra sơ nên đánh giá tạm ạ,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0497,0,"Đúng mẫu đặt, màu trắng, mình mới kiểm tra sơ nên đánh giá tạm hình ảnh minh họa",đúng mẫu đặt màu trắng mình mới kiểm tra sơ nên đánh giá tạm hình ảnh minh họa,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0498,0,Sản phẩm tới nơi rồi hiện tại thấy tạm ổn tạm đánh giá trung bình tạm để 4 sao,sản phẩm tới nơi rồi hiện tại thấy tạm ổn tạm đánh giá trung bình tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0499,0,"Kích thước S, chất liệu len, cảm nhận ban đầu bình thường nha",kích thước s chất liệu len cảm nhận ban đầu bình thường nha,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0500,0,"mk mua thử thảm, chưa thấy gì đặc biệt, chưa test kỹ nên tạm đánh giá vậy nha",mk mua thử thảm chưa thấy gì đặc biệt chưa test kỹ nên tạm đánh giá vậy nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0501,0,"mới khui ra xem, nhìn bên ngoài bt, mk sẽ cập nhật nếu có vấn đề 0:15",mới khui ra xem nhìn bên ngoài bt mk sẽ cập nhật nếu có vấn đề 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0502,0,"Giao hàng bình thường, hàng nhận đủ, chưa dùng nhé",giao hàng bình thường hàng nhận đủ chưa dùng nhé,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0503,0,"Đã nhận giày, đủ số lượng, dùng thử vài hôm rồi tính tiếp",đã nhận giày đủ số lượng dùng thử vài hôm rồi tính tiếp,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0504,0,"Đã nhận giày, đủ số lượng, chưa sử dụng nên chưa nói trước được cho 4 sao trước nhé",đã nhận giày đủ số lượng chưa sử dụng nên chưa nói trước duoc cho 4 sao trước nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0505,0,"mới lấy từ shipper nên chỉ kiểm tra bên ngoài, chất liệu sờ thử tạm được hình ảnh minh họa",mới lấy từ shipper nên chỉ kiểm tra bên ngoài chất liệu sờ thử tạm duoc hình ảnh minh họa,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0506,0,"Sờ thử thấy chất lượng ở mức trung bình, dùng thử vài hôm rồi tính tiếp thôi",sờ thử thấy chất lượng ở mức trung bình dùng thử vài hôm rồi tính tiếp thôi,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0507,0,"Hàng nhận đủ, giống ảnh khoảng tương đối, chưa dùng thực tế 0:06",hàng nhận đủ giống ảnh khoảng tương đối chưa dùng thực tế 0 06,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0508,0,Màu sắc: xám Chất liệu: nhựa Đúng với mô tả: chưa chắc lắm. Mới nhận nên chưa dùng,màu sắc xám chất liệu nhựa đúng với mô tả chưa chắc lắm mới nhận nên chưa dùng,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0509,0,"Sản phẩm dùng tạm được, chưa biết lâu dài có ổn không ạ",sản phẩm dùng tạm duoc chưa biết lâu dài có ổn khong ạ,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0510,0,"Mới dùng thử ly thủy tinh một lần, cảm giác bình thường, chưa kết luận được",mới dùng thử ly thủy tinh một lần cảm giác bình thường chưa kết luận duoc,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0511,0,"Đã nhận quần, đủ số lượng, mk sẽ cập nhật nếu có vấn đề tạm để 4 sao",đã nhận quần đủ số lượng mk sẽ cập nhật nếu có vấn đề tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0512,0,bao bì/mẫu mã: gói hàng đủ lớp cơ bản. mình chưa dùng sp bên trong 0:10,bao bì mẫu mã gói hàng đủ lớp cơ bản mình chưa dùng sp bên trong 0 10,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0513,0,"Sờ thử thấy chất lượng ở mức trung bình, mình sẽ cập nhật nếu có vấn đề 0:06",sờ thử thấy chất lượng ở mức trung bình mình sẽ cập nhật nếu có vấn đề 0 06,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0514,0,"hàng mới tới, nhìn bên ngoài bình thường, chưa sử dụng nên chưa nói trước được tạm để 4 sao",hàng mới tới nhìn bên ngoài bình thường chưa sử dụng nên chưa nói trước duoc tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0515,0,"Đã nhận ốp điện thoại, đủ số lượng, dùng thử vài hôm rồi tính tiếp cho 4 sao trước ạ",đã nhận ốp điện thoại đủ số lượng dùng thử vài hôm rồi tính tiếp cho 4 sao trước ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0516,0,"Đã nhận vở, đủ số lượng, để dùng thêm rồi đánh giá sau",đã nhận vở đủ số lượng để dùng thêm rồi đánh giá sau,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0517,0,"Hộp nhận được hơi móp nhẹ, sản phẩm bên trong nhìn vẫn bình thường",hộp nhận duoc hơi móp nhẹ sản phẩm bên trong nhìn vẫn bình thường,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0518,0,"mới lấy từ shipper nên chỉ kiểm tra bên ngoài, không có gì để nhận xét nhiều cho 4 sao trước nhé",mới lấy từ shipper nên chỉ kiểm tra bên ngoài khong có gì để nhận xét nhiều cho 4 sao trước nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0519,0,"Shop xử lý đơn bình thường, mình chưa dùng sản phẩm",shop xử lý đơn bình thường mình chưa dùng sản phẩm,neutral,seller_service,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0520,0,"Móc treo nhìn tạm, chất lượng cần dùng thêm mới biết 0:15",móc treo nhìn tạm chất lượng cần dùng thêm mới biết 0 15,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0521,0,"Sản phẩm tới nơi rồi, không có gì để nhận xét nhiều, tạm đánh giá trung bình đánh giá tạm vậy ạ",sản phẩm tới nơi rồi khong có gì để nhận xét nhiều tạm đánh giá trung bình đánh giá tạm vậy ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0522,0,"Vở nhìn tạm, chất lượng cần dùng thêm mới biết nha",vở nhìn tạm chất lượng cần dùng thêm mới biết nha,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0523,0,"Thời gian giao hàng bình thường, mk mới nhận nên chưa đánh giá sản phẩm ạ",thời gian giao hàng bình thường mk mới nhận nên chưa đánh giá sản phẩm ạ,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0524,0,"Mình mua thử nồi nhỏ, giống ảnh khoảng tương đối, chưa test kỹ nên tạm đánh giá vậy tạm để 4 sao thôi",mình mua thử nồi nhỏ giống ảnh khoảng tương đối chưa test kỹ nên tạm đánh giá vậy tạm để 4 sao thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0525,0,"Sờ thử thấy chất lượng ở mức trung bình, cần dùng thêm mới biết có bền không hình ảnh minh họa",sờ thử thấy chất lượng ở mức trung bình cần dùng thêm mới biết có bền khong hình ảnh minh họa,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0526,0,"vừa nhận hôm qua, kích thước nhìn cũng vừa, mk sẽ cập nhật nếu có vấn đề",vừa nhận hôm qua kích thước nhìn cũng vừa mk sẽ cập nhật nếu có vấn đề,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0527,0,"Hàng nhận đủ, kích thước nhìn cũng vừa, chưa dùng thực tế",hàng nhận đủ kích thước nhìn cũng vừa chưa dùng thực tế,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0528,0,"Hàng nhận đủ, giống ảnh khoảng tương đối, chưa dùng thực tế đánh giá tạm vậy",hàng nhận đủ giống ảnh khoảng tương đối chưa dùng thực tế đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0529,0,"Hàng nhận đủ, bao bì nhìn bình thường, chưa dùng thực tế 0:06",hàng nhận đủ bao bì nhìn bình thường chưa dùng thực tế 0 06,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0530,0,Mình mua thử đèn ngủ chất liệu sờ thử tạm được dùng một thời gian mới biết đánh giá tạm vậy nhé,mình mua thử đèn ngủ chất liệu sờ thử tạm duoc dùng một thời gian mới biết đánh giá tạm vậy nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0531,0,"Chất lượng sản phẩm: chưa rõ. hàng mới tới, dùng thử vài hôm rồi tính tiếp",chất lượng sản phẩm chưa rõ hàng mới tới dùng thử vài hôm rồi tính tiếp,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0532,0,"vừa nhận hôm qua nên chỉ kiểm tra bên ngoài, chưa thấy gì đặc biệt 0:10",vừa nhận hôm qua nên chỉ kiểm tra bên ngoài chưa thấy gì đặc biệt 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0533,0,"Chất lượng sản phẩm: chưa rõ. mới nhận hàng, chưa test kỹ nên tạm đánh giá vậy",chất lượng sản phẩm chưa rõ mới nhận hàng chưa test kỹ nên tạm đánh giá vậy,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0534,0,"Mình mua thử nhẫn, nhìn bên ngoài bình thường, chưa sử dụng nên chưa nói trước được ạ",mình mua thử nhẫn nhìn bên ngoài bình thường chưa sử dụng nên chưa nói trước duoc ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0535,0,"Shipper giao như bình thường, hàng nhận đủ, chưa dùng",shipper giao như bình thường hàng nhận đủ chưa dùng,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0536,0,Bao bì/Mẫu mã: bọc hàng ở mức tạm. Mình chưa dùng sản phẩm bên trong 0:10,bao bì mẫu mã bọc hàng ở mức tạm mình chưa dùng sản phẩm bên trong 0 10,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0537,0,"mình mua thử bánh tráng, mới xem qua nên chưa rõ, mới nhận nên chưa đánh giá đc nhiều đánh giá tạm vậy ạ",mình mua thử bánh tráng mới xem qua nên chưa rõ mới nhận nên chưa đánh giá duoc nhiều đánh giá tạm vậy ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0538,0,"Mới dùng thử sữa rửa mặt một lần, cảm giác bình thường, chưa kết luận được nhé",mới dùng thử sữa rửa mặt một lần cảm giác bình thường chưa kết luận duoc nhé,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0539,0,Quần nhìn tạm chất lượng cần dùng thêm mới biết,quần nhìn tạm chất lượng cần dùng thêm mới biết,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0540,0,"sp tới nơi rồi, hiện tại thấy tạm ổn, tạm đánh giá trung bình tạm để 4 sao 0:10",sp tới nơi rồi hiện tại thấy tạm ổn tạm đánh giá trung bình tạm để 4 sao 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0541,0,"Màu hơi khác ảnh một chút do ánh sáng, còn lại mình chưa dùng nên chưa biết 0:10",màu hơi khác ảnh một chút do ánh sáng còn lại mình chưa dùng nên chưa biết 0 10,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0542,0,"Hộp nhận được hơi móp nhẹ, sản phẩm bên trong nhìn vẫn bình thường nha",hộp nhận duoc hơi móp nhẹ sản phẩm bên trong nhìn vẫn bình thường nha,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0543,0,"mới nhận hàng, hiện tại thấy tạm ổn, để dùng thêm rồi đánh giá sau đánh giá tạm vậy 0:10",mới nhận hàng hiện tại thấy tạm ổn để dùng thêm rồi đánh giá sau đánh giá tạm vậy 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0544,0,"hàng mới tới nên chỉ kiểm tra bên ngoài, nhìn bên ngoài bình thường nha",hàng mới tới nên chỉ kiểm tra bên ngoài nhìn bên ngoài bình thường nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0545,0,"Sản phẩm tới nơi rồi, không có gì để nhận xét nhiều, tạm đánh giá trung bình 0:15",sản phẩm tới nơi rồi khong có gì để nhận xét nhiều tạm đánh giá trung bình 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0546,0,"Hàng nhận đủ, mới xem qua nên chưa rõ, chưa dùng thực tế nha",hàng nhận đủ mới xem qua nên chưa rõ chưa dùng thực tế nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0547,0,"vừa mở gói ra xem nên chỉ kiểm tra bên ngoài, nhìn bên ngoài bình thường đánh giá tạm vậy",vừa mở gói ra xem nên chỉ kiểm tra bên ngoài nhìn bên ngoài bình thường đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0548,0,Mới dùng thử cáp sạc một lần cảm giác bình thường chưa kết luận được hình ảnh minh họa,mới dùng thử cáp sạc một lần cảm giác bình thường chưa kết luận duoc hình ảnh minh họa,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0549,0,"mới nhận hàng, cầm lên thấy ở mức ổn, để dùng thêm rồi đánh giá sau thôi",mới nhận hàng cầm lên thấy ở mức ổn để dùng thêm rồi đánh giá sau thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0550,0,"Sờ thử thấy chất lượng ở mức trung bình, để dùng thêm rồi đánh giá sau nhé",sờ thử thấy chất lượng ở mức trung bình để dùng thêm rồi đánh giá sau nhé,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0551,0,Chưa dùng đánh giá trước cho shop và nhận xu thôi,chưa dùng đánh giá trước cho shop và nhận xu thôi,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0552,0,"sp tới nơi rồi, cầm lên thấy ở mức ổn, tạm đánh giá trung bình 0:10",sp tới nơi rồi cầm lên thấy ở mức ổn tạm đánh giá trung bình 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0553,0,"Tư vấn chưa nhiều nên mình chưa nhận xét được, hàng đã nhận nhé",tư vấn chưa nhiều nên mình chưa nhận xét duoc hàng đã nhận nhé,neutral,seller_service,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0554,0,"mới khui ra xem, bao bì nhìn bình thường, mình sẽ cập nhật nếu có vấn đề",mới khui ra xem bao bì nhìn bình thường mình sẽ cập nhật nếu có vấn đề,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0555,0,"Kích thước S, chất liệu thun, cảm nhận ban đầu bình thường ạ",kích thước s chất liệu thun cảm nhận ban đầu bình thường ạ,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0556,0,"Đã nhận vòng tay, đủ số lượng, mình sẽ cập nhật nếu có vấn đề tạm để 4 sao",đã nhận vòng tay đủ số lượng mình sẽ cập nhật nếu có vấn đề tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0557,0,"Giày nhìn tạm, chất lượng cần dùng thêm mới biết",giày nhìn tạm chất lượng cần dùng thêm mới biết,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0558,0,"vừa nhận hôm qua nên chỉ kiểm tra bên ngoài, chưa thấy gì đặc biệt tạm để 4 sao 0:15",vừa nhận hôm qua nên chỉ kiểm tra bên ngoài chưa thấy gì đặc biệt tạm để 4 sao 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0559,0,"Túi màu xanh than, XL, nhìn ngoài bình thường, chưa thử lâu thôi",túi màu xanh than xl nhìn ngoài bình thường chưa thử lâu thôi,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0560,0,"Kích thước size hơi ôm, chất liệu inox, cảm nhận ban đầu bt",kích thước size hơi ôm chất liệu inox cảm nhận ban đầu bt,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0561,0,"hàng mới tới, bao bì nhìn bình thường, mới nhận nên chưa đánh giá được nhiều 0:10",hàng mới tới bao bì nhìn bình thường mới nhận nên chưa đánh giá duoc nhiều 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0562,0,"đánh giá để nhận xu, chưa dùng nên chưa biết nhé",đánh giá để nhận xu chưa dùng nên chưa biết nhé,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0563,0,"Mũ nhìn tạm, chất lượng cần dùng thêm mới biết",mũ nhìn tạm chất lượng cần dùng thêm mới biết,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0564,0,"Hàng nhận đủ, màu nhìn ngoài hơi khác ánh sáng, chưa dùng thực tế cho 4 sao trước 0:15",hàng nhận đủ màu nhìn ngoài hơi khác ánh sáng chưa dùng thực tế cho 4 sao trước 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0565,0,"Đúng mẫu đặt, màu nâu, mình mới kiểm tra sơ nên đánh giá tạm nha",đúng mẫu đặt màu nâu mình mới kiểm tra sơ nên đánh giá tạm nha,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0566,0,"Giao hàng hoàn tất, không có gì đặc biệt, để dùng thêm rồi nhận xét sau",giao hàng hoàn tất khong có gì đặc biệt để dùng thêm rồi nhận xét sau,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0567,0,"mới nhận hàng nên chỉ kiểm tra bên ngoài, chưa thấy gì đặc biệt đánh giá tạm vậy nhé",mới nhận hàng nên chỉ kiểm tra bên ngoài chưa thấy gì đặc biệt đánh giá tạm vậy nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0568,0,"Chất lượng sản phẩm: chưa rõ. hàng mới tới, mới nhận nên chưa đánh giá được nhiều 0:06",chất lượng sản phẩm chưa rõ hàng mới tới mới nhận nên chưa đánh giá duoc nhiều 0 06,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0569,0,"Hàng nhận đủ, bao bì nhìn bình thường, chưa dùng thực tế đánh giá tạm vậy",hàng nhận đủ bao bì nhìn bình thường chưa dùng thực tế đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0570,0,"Kích thước size hơi rộng, chất liệu len, cảm nhận ban đầu bình thường",kích thước size hơi rộng chất liệu len cảm nhận ban đầu bình thường,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0571,0,"Sản phẩm tới nơi rồi, form nhìn cơ bản, tạm đánh giá trung bình 0:06",sản phẩm tới nơi rồi form nhìn cơ bản tạm đánh giá trung bình 0 06,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
