id,review_text,cleaned_review,sentiment,issue,source
boost_neutral_0061,"moi nhan den ngu, dong goi cx dc, hien tai chx thay gi ro a",moi nhan den ngu dong goi cx dc hien tai chx thay gi ro a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0022,"hang nhan du, nhan du hang,",hang nhan du nhan du hang,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0575,bao bi hoi long leo nhe nhung tong the tam thoi,bao bi hoi long leo nhe nhung tong the tam thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0284,"hang nhan du, cam len tam duoc, cho 4 sao truoc a",hang nhan du cam len tam duoc cho 4 sao truoc a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0174,"kiem so hat dieu thi o muc tam, chua co gi noi bat a",kiem so hat dieu thi o muc tam chua co gi noi bat a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0783,hinh anh chi mang tinh nhan xu nhe,hinh anh chi mang tinh nhan xu nhe,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0793,"chua trao doi voi shop nhieu, don xu ly bth 0:10",chua trao doi voi shop nhieu don xu ly bth 0 10,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0773,viet cho du ky tu nhan xu a,viet cho du ky tu nhan xu a,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0535,"form hoi co ban, nhan du hang",form hoi co ban nhan du hang,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0459,"chat luong tam on, de dung them roi tinh thoi",chat luong tam on de dung them roi tinh thoi,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0460,"bong tai khong qua xin nhung cung khong te, dung tam 0:05",bong tai khong qua xin nhung cung khong te dung tam 0 05,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0632,"mua sale thi tam on, chat luong can dung them moi biet nhe",mua sale thi tam on chat luong can dung them moi biet nhe,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0167,"banh trang nhin bth, moi nhan nen chua danh gia ky",banh trang nhin bth moi nhan nen chua danh gia ky,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0098,"kiem so kho ga thi o muc tam, chua co gi noi bat 0:05",kiem so kho ga thi o muc tam chua co gi noi bat 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0468,form hoi lau nhung tong the tam 0:10,form hoi lau nhung tong the tam 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0326,"moi test so qua thay on, hoi nhe mot chut nha",moi test so qua thay on hoi nhe mot chut nha,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0519,"moc treo mau nhin tam, chat lieu bth, chua co gi dac biet a",moc treo mau nhin tam chat lieu bth chua co gi dac biet a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0357,"moi test so qua thay on, hoi lau mot chut 0:05",moi test so qua thay on hoi lau mot chut 0 05,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0649,"mua sale thi tam on, chat luong can dung them moi biet a",mua sale thi tam on chat luong can dung them moi biet a,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0254,"kem duong nhin bth, hien tai chua thay gi ro",kem duong nhin bth hien tai chua thay gi ro,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0183,"hang nhan du, nhin cung ok, danh gia tam vay 0:05",hang nhan du nhin cung ok danh gia tam vay 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0695,"don toi noi roi, giao hang binh thuong 0:10",don toi noi roi giao hang binh thuong 0 10,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0063,"moi mo goi xem qua, nhin cung ok, chua khen che duoc nhieu",moi mo goi xem qua nhin cung ok chua khen che duoc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0120,"dep nhin bth, chua dung lau nen chua biet a",dep nhin bth chua dung lau nen chua biet a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0198,"giay nhin bth, chua test ky nha",giay nhin bth chua test ky nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0268,"moi mo goi xem qua, nhan du hang, chua khen che duoc nhieu 0:08",moi mo goi xem qua nhan du hang chua khen che duoc nhieu 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0078,"day deo dung co ban chac on, moi nhan nen chx danh gia ky a",day deo dung co ban chac on moi nhan nen chx danh gia ky a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0040,"day deo dung co ban chac on, hien tai chua thay gi ro 0:08",day deo dung co ban chac on hien tai chua thay gi ro 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0272,"moi mo goi xem qua, giao hang binh thuong, chx khen che dc nhieu",moi mo goi xem qua giao hang binh thuong chx khen che dc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0358,"dung thu day deo thay bth, chua ket luan duoc nhe",dung thu day deo thay bth chua ket luan duoc nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0772,danh gia nhan xu thoi 0:08,danh gia nhan xu thoi 0 08,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0148,"hang nhan du, nhin cx ok, thoi",hang nhan du nhin cx ok thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0231,"kiem so sac thi o muc tam, chx co gi noi bat 0:08",kiem so sac thi o muc tam chx co gi noi bat 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0278,"kiem so giay thi o muc tam, chua co gi noi bat 0:10",kiem so giay thi o muc tam chua co gi noi bat 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0672,"don toi noi roi, ship khong nhanh cung khong qua cham",don toi noi roi ship khong nhanh cung khong qua cham,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0266,"but highlight nhin bth, moi nhan nen chua danh gia ky",but highlight nhin bth moi nhan nen chua danh gia ky,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0385,"cam len thay nhe, dung tam on, can dung them nhe",cam len thay nhe dung tam on can dung them nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0402,but highlight hoi don gian nhung van dung duoc,but highlight hoi don gian nhung van dung duoc,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0200,"hang nhan du, mau cung on, tam de 4 sao 0:10",hang nhan du mau cung on tam de 4 sao 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0545,chat vai hoi nho nhung tong the tam,chat vai hoi nho nhung tong the tam,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0396,"ao k qua xin nhung cung k te, dung tam",ao k qua xin nhung cung k te dung tam,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0194,"kiem so vo thi o muc tam, chua co gi noi bat 0:08",kiem so vo thi o muc tam chua co gi noi bat 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0704,"giao hang bth, hang nhan du nhe",giao hang bth hang nhan du nhe,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0234,"hang nhan du, giao hang binh thuong, nhe",hang nhan du giao hang binh thuong nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0584,"sac nhin dung loai, hoi kho mo, van chap nhan duoc a",sac nhin dung loai hoi kho mo van chap nhan duoc a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0265,"moi mo goi xem qua, nhin cung ok, chua khen che duoc nhieu nha",moi mo goi xem qua nhin cung ok chua khen che duoc nhieu nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0169,"moi mo goi xem qua, dong goi cung dc, chx khen che dc nhieu",moi mo goi xem qua dong goi cung dc chx khen che dc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0232,"ke nho nhin bth, moi nhan nen chx danh gia ky 0:10",ke nho nhin bth moi nhan nen chx danh gia ky 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0502,mui huong hoi lau nhung tong the tam,mui huong hoi lau nhung tong the tam,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0699,"thoi gian giao tam chap nhan, hang nhan du 0:10",thoi gian giao tam chap nhan hang nhan du 0 10,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0657,voi tam gia nay thi minh thay bth 0:10,voi tam gia nay thi minh thay bth 0 10,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0334,"cam len thay nhe, dong goi cung duoc, can dung them",cam len thay nhe dong goi cung duoc can dung them,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0318,"khau trang nhin bth, hien tai chx thay gi ro nha",khau trang nhin bth hien tai chx thay gi ro nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0336,kem duong hoi kho mo nhung van dung duoc thoi,kem duong hoi kho mo nhung van dung duoc thoi,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0465,ke nho hoi rong nhung van dung dc nha,ke nho hoi rong nhung van dung dc nha,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0323,"chat luong tam on, moi nhan nen chua danh gia ky",chat luong tam on moi nhan nen chua danh gia ky,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0279,"hang nhan du, giao hang binh thuong, cho 4 sao truoc nhe",hang nhan du giao hang binh thuong cho 4 sao truoc nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0540,"dep nhin dung loai, hoi lau, van chap nhan duoc",dep nhin dung loai hoi lau van chap nhan duoc,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0724,"tui goi don gian, chua dung san pham ben trong",tui goi don gian chua dung san pham ben trong,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0454,"moi test so qua thay on, hoi nho mot chut nhe",moi test so qua thay on hoi nho mot chut nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0758,danh gia nhan xu thoi nhe,danh gia nhan xu thoi nhe,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0324,"dung thu dep thay bth, chx ket luan dc 0:05",dung thu dep thay bth chx ket luan dc 0 05,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0251,"moi mo goi xem qua, mau cung on, chx khen che dc nhieu",moi mo goi xem qua mau cung on chx khen che dc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0368,kem duong hoi nhat mau nhung van dung duoc,kem duong hoi nhat mau nhung van dung duoc,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0590,"tui nhin dung loai, hoi long leo nhe, van chap nhan duoc 0:10",tui nhin dung loai hoi long leo nhe van chap nhan duoc 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0703,"giao hoi lau nhung van nhan du, can dung them moi biet 0:10",giao hoi lau nhung van nhan du can dung them moi biet 0 10,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0680,"thoi gian giao tam chap nhan, hang nhan du",thoi gian giao tam chap nhan hang nhan du,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0255,"hang nhan du, nhin kha on, danh gia tam vay nha",hang nhan du nhin kha on danh gia tam vay nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0141,"ly thuy tinh dung co ban chac on, chua dung lau nen chua biet 0:08",ly thuy tinh dung co ban chac on chua dung lau nen chua biet 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0096,"moi nhan bong tai, nhan du hang, moi xem so qua",moi nhan bong tai nhan du hang moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0116,"moi nhan khau trang, giao hang binh thuong, moi nhan nen chua danh gia ky 0:10",moi nhan khau trang giao hang binh thuong moi nhan nen chua danh gia ky 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0274,"tai nghe dung co ban chac on, moi nhan nen chua danh gia ky",tai nghe dung co ban chac on moi nhan nen chua danh gia ky,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0184,"kiem so moc treo thi o muc tam, chua co gi noi bat",kiem so moc treo thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0329,"moi test so qua thay on, hoi long leo nhe mot chut",moi test so qua thay on hoi long leo nhe mot chut,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0621,"gia re nen hoi nho, chap nhan duoc",gia re nen hoi nho chap nhan duoc,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0029,"moi nhan quan, cam len tam duoc, chua dung lau nen chua biet",moi nhan quan cam len tam duoc chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0697,"shipper giao nhu binh thuong, can dung them moi biet",shipper giao nhu binh thuong can dung them moi biet,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0561,"khan mau nhin tam, chat lieu bth, chua co gi dac biet a",khan mau nhin tam chat lieu bth chua co gi dac biet a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0037,"hang nhan du, cam len tam duoc, nha",hang nhan du cam len tam duoc nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0223,"dep dung co ban chac on, can dung them moi biet a",dep dung co ban chac on can dung them moi biet a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0295,"banh trang nhin bth, de dung them roi tinh 0:05",banh trang nhin bth de dung them roi tinh 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0084,"mieng dan nhin bth, moi xem so qua nha",mieng dan nhin bth moi xem so qua nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0616,"gia re nen hoi lau, chap nhan dc thoi",gia re nen hoi lau chap nhan dc thoi,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0469,mau sac hoi rong nhung tong the tam nhe,mau sac hoi rong nhung tong the tam nhe,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0392,"dung thu kem duong thay bth, chua ket luan duoc 0:10",dung thu kem duong thay bth chua ket luan duoc 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0315,"hang nhan du, dung tam on, cho 4 sao truoc nhe",hang nhan du dung tam on cho 4 sao truoc nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0164,"moi nhan hop dung, nhan du hang, can dung them moi biet nhe",moi nhan hop dung nhan du hang can dung them moi biet nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0448,mieng dan hoi mong nhung van dung dc,mieng dan hoi mong nhung van dung dc,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0127,"son dung co ban chac on, moi xem so qua 0:08",son dung co ban chac on moi xem so qua 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0122,"moi mo goi xem qua, dung tam on, chua khen che duoc nhieu",moi mo goi xem qua dung tam on chua khen che duoc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0567,bao bi hoi binh thuong nhung tong the tam a,bao bi hoi binh thuong nhung tong the tam a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0193,"moi nhan khau trang, dong goi cx duoc, can dung them moi biet 0:10",moi nhan khau trang dong goi cx duoc can dung them moi biet 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0112,"hang nhan du, mau cung on, cho 4 sao truoc",hang nhan du mau cung on cho 4 sao truoc,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0321,"dung thu sac thay bth, chua ket luan duoc 0:08",dung thu sac thay bth chua ket luan duoc 0 08,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0628,voi tam gia nay thi mk thay bth nha,voi tam gia nay thi mk thay bth nha,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0549,"den ngu nhin dung loai, hoi bth, van chap nhan dc 0:10",den ngu nhin dung loai hoi bth van chap nhan dc 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0723,"tui goi don gian, chx dung san pham ben trong a",tui goi don gian chx dung san pham ben trong a,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0490,"tai nghe nhin dung loai, hoi lau, van chap nhan duoc 0:10",tai nghe nhin dung loai hoi lau van chap nhan duoc 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0131,"dep dung co ban chac on, chua dung lau nen chua biet",dep dung co ban chac on chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0603,"voi gia nay khong doi hoi nhieu, chat luong can dung them moi biet 0:10",voi gia nay khong doi hoi nhieu chat luong can dung them moi biet 0 10,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0484,mau ngoai hoi khac anh sang nhung nhin cx tam 0:08,mau ngoai hoi khac anh sang nhung nhin cx tam 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0209,"vo dung co ban chac on, moi xem so qua",vo dung co ban chac on moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0038,"kiem so tai nghe thi o muc tam, chua co gi noi bat nha",kiem so tai nghe thi o muc tam chua co gi noi bat nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0757,viet cho du ky tu nhan xu 0:10,viet cho du ky tu nhan xu 0 10,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0025,"moi mo goi xem qua, mau cung on, chua khen che duoc nhieu",moi mo goi xem qua mau cung on chua khen che duoc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0686,"giao hang binh thuong, chua test ky 0:05",giao hang binh thuong chua test ky 0 05,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0088,"moi mo goi xem qua, dung tam on, chua khen che duoc nhieu 0:10",moi mo goi xem qua dung tam on chua khen che duoc nhieu 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0493,mui huong hoi nhat mau nhung tong the tam 0:08,mui huong hoi nhat mau nhung tong the tam 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0629,"voi gia nay khong doi hoi nhieu, chat luong can dung them moi biet",voi gia nay khong doi hoi nhieu chat luong can dung them moi biet,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0124,"sua tam dung co ban chac on, chua test ky 0:10",sua tam dung co ban chac on chua test ky 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0503,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc 0:05,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc 0 05,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0643,"mua luc sale nen thay tam on, chx danh gia lau dai 0:10",mua luc sale nen thay tam on chx danh gia lau dai 0 10,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0750,"hop ngoai hoi mop nhe nhung hang ben trong on, nhan hang binh thuong",hop ngoai hoi mop nhe nhung hang ben trong on nhan hang binh thuong,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0213,"kiem so tai nghe thi o muc tam, chua co gi noi bat thoi",kiem so tai nghe thi o muc tam chua co gi noi bat thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0221,"but highlight nhin bth, moi xem so qua 0:05",but highlight nhin bth moi xem so qua 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0671,"thoi gian giao tam chap nhan, hang nhan du nhe",thoi gian giao tam chap nhan hang nhan du nhe,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0682,"don toi hoi lau nhe nhung van on, hang nhan du a",don toi hoi lau nhe nhung van on hang nhan du a,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0106,"moi mo goi xem qua, mau cung on, chua khen che duoc nhieu a",moi mo goi xem qua mau cung on chua khen che duoc nhieu a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0252,"ke nho dung co ban chac on, chua dung lau nen chua biet",ke nho dung co ban chac on chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0550,"form hoi co ban, mau cx on thoi",form hoi co ban mau cx on thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0147,"moi mo goi xem qua, dong goi cx dc, chx khen che dc nhieu nha",moi mo goi xem qua dong goi cx dc chx khen che dc nhieu nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0144,"ao dung co ban chac on, hien tai chua thay gi ro thoi",ao dung co ban chac on hien tai chua thay gi ro thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0348,"chat luong tam on, hien tai chua thay gi ro",chat luong tam on hien tai chua thay gi ro,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0341,"dung thu hop dung thay bth, chx ket luan duoc",dung thu hop dung thay bth chx ket luan duoc,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0785,video ko lien quan nha nha,video ko lien quan nha nha,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0199,"banh trang nhin bth, moi xem so qua",banh trang nhin bth moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0228,"moc treo nhin bth, hien tai chx thay gi ro",moc treo nhin bth hien tai chx thay gi ro,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0133,"hang nhan du, nhin kha on, cho 4 sao truoc thoi",hang nhan du nhin kha on cho 4 sao truoc thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0789,"shop phan hoi bth, hang moi nhan nen chx noi nhieu a",shop phan hoi bth hang moi nhan nen chx noi nhieu a,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0646,sac tien nao cua nay,sac tien nao cua nay,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0669,quat mini gia nay thi chap nhan duoc 0:10,quat mini gia nay thi chap nhan duoc 0 10,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0411,"chat luong tam on, chx test ky nha",chat luong tam on chx test ky nha,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0513,"banh trang nhin dung loai, hoi mong, van chap nhan duoc a",banh trang nhin dung loai hoi mong van chap nhan duoc a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0698,"giao hoi lau nhung van nhan du, chua test ky",giao hoi lau nhung van nhan du chua test ky,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0516,mau ngoai hoi khac anh sang nhung nhin cung tam,mau ngoai hoi khac anh sang nhung nhin cung tam,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0075,"kiem so but highlight thi o muc tam, chua co gi noi bat",kiem so but highlight thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0005,"moi mo goi xem qua, dung tam on, chx khen che duoc nhieu 0:08",moi mo goi xem qua dung tam on chx khen che duoc nhieu 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0597,"form hoi co ban, nhin cung ok thoi",form hoi co ban nhin cung ok thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0417,"moi test so qua thay on, hoi nhat mau mot chut",moi test so qua thay on hoi nhat mau mot chut,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0796,"chua trao doi voi shop nhieu, don xu ly binh thuong",chua trao doi voi shop nhieu don xu ly binh thuong,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0398,"cam len thay nhe, nhan du hang, can dung them thoi",cam len thay nhe nhan du hang can dung them thoi,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0668,"gia re nen hoi kho mo, chap nhan dc nhe",gia re nen hoi kho mo chap nhan dc nhe,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0308,"tui nhin bth, de dung them roi tinh 0:08",tui nhin bth de dung them roi tinh 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0215,"kiem so vong tay thi o muc tam, chua co gi noi bat nhe",kiem so vong tay thi o muc tam chua co gi noi bat nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0547,"khan nhin dung loai, hoi long leo nhe, van chap nhan dc thoi",khan nhin dung loai hoi long leo nhe van chap nhan dc thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0009,"kiem so day deo thi o muc tam, chua co gi noi bat nhe",kiem so day deo thi o muc tam chua co gi noi bat nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0161,"hang nhan du, cam len tam duoc,",hang nhan du cam len tam duoc,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0719,"boc hang co ban, nhan hang bth thoi",boc hang co ban nhan hang bth thoi,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0798,"shop xac nhan don nhu binh thuong, san pham chua test ky nha",shop xac nhan don nhu binh thuong san pham chua test ky nha,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0375,"moi test so qua thay on, hoi mong mot chut a",moi test so qua thay on hoi mong mot chut a,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0664,"tien nao cua nay, chat luong can dung them moi biet",tien nao cua nay chat luong can dung them moi biet,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0077,"khau trang dung co ban chac on, hien tai chua thay gi ro nha",khau trang dung co ban chac on hien tai chua thay gi ro nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0442,"chat luong tam on, chua dung lau nen chua biet nhe",chat luong tam on chua dung lau nen chua biet nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0013,"moi nhan day deo, dong goi cung duoc, moi nhan nen chua danh gia ky 0:10",moi nhan day deo dong goi cung duoc moi nhan nen chua danh gia ky 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0399,cap sac hoi rong nhung van dung duoc 0:08,cap sac hoi rong nhung van dung duoc 0 08,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0238,"vay nhin bth, moi xem so qua nha",vay nhin bth moi xem so qua nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0260,"moi mo goi xem qua, nhin cung ok, chua khen che duoc nhieu a",moi mo goi xem qua nhin cung ok chua khen che duoc nhieu a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0202,"moi nhan sua rua mat, giao hang bth, chua test ky",moi nhan sua rua mat giao hang bth chua test ky,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0517,pin hoi don gian nhung tong the tam,pin hoi don gian nhung tong the tam,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0491,"moc treo nhin dung loai, hoi nhat mau, van chap nhan duoc thoi",moc treo nhin dung loai hoi nhat mau van chap nhan duoc thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0562,"quan nhin dung loai, hoi bth, van chap nhan dc 0:10",quan nhin dung loai hoi bth van chap nhan dc 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0526,"form hoi co ban, nhan du hang nhe",form hoi co ban nhan du hang nhe,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0787,"chx trao doi voi shop nhieu, don xu ly binh thuong 0:10",chx trao doi voi shop nhieu don xu ly binh thuong 0 10,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0455,"moi test so qua thay on, hoi rong mot chut 0:10",moi test so qua thay on hoi rong mot chut 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0066,"vay dung co ban chac on, chua dung lau nen chua biet",vay dung co ban chac on chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
